"","weight","length","logw","logl"
"573",18.6,115,1.26951294421792,2.06069784035361
"574",15.7,110,1.19589965240923,2.04139268515822
"575",15.7,118,1.19589965240923,2.07188200730613
"576",13.1,113,1.11727129565576,2.05307844348342
"577",14,113,1.14612803567824,2.05307844348342
"578",13.3,111,1.12385164096709,2.04532297878666
"579",11.2,102,1.04921802267018,2.00860017176192
"580",12.5,108,1.09691001300806,2.03342375548695
"581",15.9,118,1.20139712432045,2.07188200730613
"582",13.6,111,1.13353890837022,2.04532297878666
"583",12.7,102,1.10380372095596,2.00860017176192
"584",10.7,100,1.02938377768521,2
"585",10.1,104,1.00432137378264,2.01703333929878
"586",13.6,112,1.13353890837022,2.04921802267018
"587",11.9,109,1.07554696139253,2.03742649794062
"588",12.2,102,1.08635983067475,2.00860017176192
"589",7.7,93,0.886490725172482,1.96848294855394
"590",12.6,113,1.10037054511756,2.05307844348342
"591",12,104,1.07918124604762,2.01703333929878
"592",10.2,108,1.00860017176192,2.03342375548695
"593",13.4,113,1.12710479836481,2.05307844348342
"594",13.5,119,1.13033376849501,2.07554696139253
"595",10.8,104,1.03342375548695,2.01703333929878
"596",10.4,102,1.01703333929878,2.00860017176192
"597",12.4,109,1.09342168516224,2.03742649794062
"598",12.9,108,1.11058971029925,2.03342375548695
"599",13.8,115,1.13987908640124,2.06069784035361
"600",10.4,103,1.01703333929878,2.01283722470517
"601",12.9,102,1.11058971029925,2.00860017176192
"602",14,115,1.14612803567824,2.06069784035361
"603",10.6,103,1.02530586526477,2.01283722470517
"604",13.8,110,1.13987908640124,2.04139268515822
"605",12,107,1.07918124604762,2.02938377768521
"606",14.5,119,1.16136800223497,2.07554696139253
"607",12.4,108,1.09342168516224,2.03342375548695
"608",11.4,107,1.05690485133647,2.02938377768521
"609",10.1,95,1.00432137378264,1.97772360528885
"610",12.2,105,1.08635983067475,2.02118929906994
"611",NA,101,NA,2.00432137378264
"612",13.1,108,1.11727129565576,2.03342375548695
"613",9.4,95,0.973127853599699,1.97772360528885
"614",9,95,0.954242509439325,1.97772360528885
"615",12.2,95,1.08635983067475,1.97772360528885
"616",9.9,95,0.99563519459755,1.97772360528885
"617",9.5,99,0.977723605288848,1.99563519459755
"618",7.3,90,0.863322860120456,1.95424250943932
"619",NA,97,NA,1.98677173426624
"620",8.8,95,0.944482672150169,1.97772360528885
"621",9.2,100,0.963787827345555,2
"622",12.8,110,1.10720996964787,2.04139268515822
"623",17.2,114,1.23552844690755,2.05690485133647
"624",23.7,139,1.3747483460101,2.14301480025409
"625",23.1,128,1.36361197989214,2.10720996964787
"626",20.3,122,1.30749603791321,2.08635983067475
"627",15.9,118,1.20139712432045,2.07188200730613
"628",17.4,118,1.2405492482826,2.07188200730613
"629",16.9,120,1.22788670461367,2.07918124604762
"630",24.1,140,1.38201704257487,2.14612803567824
"631",14,116,1.14612803567824,2.06445798922692
"632",15.6,116,1.19312459835446,2.06445798922692
"633",18.5,127,1.26717172840301,2.10380372095596
"634",14.1,110,1.14921911265538,2.04139268515822
"635",8.4,99,0.924279286061882,1.99563519459755
"636",9.5,97,0.977723605288848,1.98677173426624
"637",16.8,116,1.22530928172586,2.06445798922692
"638",13.1,106,1.11727129565576,2.02530586526477
"639",9.2,96,0.963787827345555,1.98227123303957
"640",17.6,119,1.24551266781415,2.07554696139253
"641",17,129,1.23044892137827,2.11058971029925
"642",14.3,110,1.15533603746506,2.04139268515822
"643",15.2,115,1.18184358794477,2.06069784035361
"644",11,101,1.04139268515823,2.00432137378264
"645",8.8,92,0.944482672150169,1.96378782734556
"646",15.1,110,1.17897694729317,2.04139268515822
"647",12.5,105,1.09691001300806,2.02118929906994
"648",12.8,106,1.10720996964787,2.02530586526477
"649",9.6,96,0.982271233039568,1.98227123303957
"650",18.5,118,1.26717172840301,2.07188200730613
"651",22.5,125,1.35218251811136,2.09691001300806
"652",18.1,116,1.25767857486918,2.06445798922692
"653",24.6,130,1.39093510710338,2.11394335230684
"654",12.1,104,1.08278537031645,2.01703333929878
"655",12.2,101,1.08635983067475,2.00432137378264
"656",15.9,116,1.20139712432045,2.06445798922692
"657",16.9,115,1.22788670461367,2.06069784035361
"658",26.5,131,1.42324587393681,2.11727129565576
"659",20.3,125,1.30749603791321,2.09691001300806
"660",20.9,116,1.32014628611105,2.06445798922692
"661",20.9,121,1.32014628611105,2.08278537031645
"662",20.4,119,1.3096301674259,2.07554696139253
"663",14.5,109,1.16136800223497,2.03742649794062
"664",16.6,119,1.22010808804006,2.07554696139253
"665",22.5,130,1.35218251811136,2.11394335230684
"666",23.7,135,1.3747483460101,2.13033376849501
"667",19.9,131,1.29885307640971,2.11727129565576
"668",19.5,126,1.29003461136252,2.10037054511756
"669",15.8,118,1.19865708695442,2.07188200730613
"670",21.5,131,1.33243845991561,2.11727129565576
"671",NA,132,NA,2.12057393120585
"672",21.8,125,1.3384564936046,2.09691001300806
"673",10.3,103,1.01283722470517,2.01283722470517
"674",9.8,96,0.991226075692495,1.98227123303957
"675",9.1,90,0.959041392321094,1.95424250943932
"676",9.9,95,0.99563519459755,1.97772360528885
"677",9.6,94,0.982271233039568,1.9731278535997
"678",10.4,101,1.01703333929878,2.00432137378264
"679",9.2,95,0.963787827345555,1.97772360528885
"680",8.8,95,0.944482672150169,1.97772360528885
"681",12.2,99,1.08635983067475,1.99563519459755
"682",9.5,98,0.977723605288848,1.99122607569249
"683",14.1,116,1.14921911265538,2.06445798922692
"684",10.8,110,1.03342375548695,2.04139268515822
"685",10.4,106,1.01703333929878,2.02530586526477
"686",NA,104,NA,2.01703333929878
"687",11.8,107,1.07188200730613,2.02938377768521
"688",12.2,114,1.08635983067475,2.05690485133647
"689",11.8,110,1.07188200730613,2.04139268515822
"690",9.6,103,0.982271233039568,2.01283722470517
"691",11.2,NA,1.04921802267018,NA
"692",10.1,90,1.00432137378264,1.95424250943932
"693",14.4,111,1.15836249209525,2.04532297878666
"694",17.9,117,1.25285303097989,2.06818586174616
"695",15.2,110,1.18184358794477,2.04139268515822
"696",13.6,103,1.13353890837022,2.01283722470517
"697",18.4,110,1.26481782300954,2.04139268515822
"698",20.2,118,1.30535136944662,2.07188200730613
"699",14.2,99,1.15228834438306,1.99563519459755
"700",11.8,101,1.07188200730613,2.00432137378264
"701",17.8,114,1.25042000230889,2.05690485133647
"702",16.6,113,1.22010808804006,2.05307844348342
"703",22,117,1.34242268082221,2.06818586174616
"704",12.1,104,1.08278537031645,2.01703333929878
"705",19.8,116,1.29666519026153,2.06445798922692
"706",17.2,116,1.23552844690755,2.06445798922692
"707",22.5,120,1.35218251811136,2.07918124604762
"708",17.9,113,1.25285303097989,2.05307844348342
"709",22,128,1.34242268082221,2.10720996964787
"710",21,124,1.32221929473392,2.09342168516224
"711",22.4,123,1.35024801833416,2.0899051114394
"712",18.5,118,1.26717172840301,2.07188200730613
"713",22.3,121,1.34830486304816,2.08278537031645
"714",21.6,123,1.33445375115093,2.0899051114394
"715",21,121,1.32221929473392,2.08278537031645
"716",25.3,132,1.40312052117582,2.12057393120585
"717",22.3,121,1.34830486304816,2.08278537031645
"718",22.2,125,1.34635297445064,2.09691001300806
"719",11.7,99,1.06818586174616,1.99563519459755
"720",11.2,109,1.04921802267018,2.03742649794062
"721",12.5,108,1.09691001300806,2.03342375548695
"722",15.1,122,1.17897694729317,2.08635983067475
"723",11.6,113,1.06445798922692,2.05307844348342
"724",NA,100,NA,2
"725",13.2,103,1.12057393120585,2.01283722470517
"726",15.9,120,1.20139712432045,2.07918124604762
"727",11.7,112,1.06818586174616,2.04921802267018
"728",6.7,95,0.826074802700826,1.97772360528885
"729",14.4,112,1.15836249209525,2.04921802267018
"730",11.1,90,1.04532297878666,1.95424250943932
"731",18.5,116,1.26717172840301,2.06445798922692
"732",13.6,102,1.13353890837022,2.00860017176192
"733",11.4,102,1.05690485133647,2.00860017176192
"734",17,122,1.23044892137827,2.08635983067475
"735",15.1,106,1.17897694729317,2.02530586526477
"736",13.8,101,1.13987908640124,2.00432137378264
"737",9.7,93,0.986771734266245,1.96848294855394
"738",15.1,108,1.17897694729317,2.03342375548695
"739",15.5,112,1.19033169817029,2.04921802267018
"740",12.8,106,1.10720996964787,2.02530586526477
"741",15.3,108,1.1846914308176,2.03342375548695
"742",13.2,110,1.12057393120585,2.04139268515822
"743",9.7,95,0.986771734266245,1.97772360528885
"744",12.5,103,1.09691001300806,2.01283722470517
"745",13.4,101,1.12710479836481,2.00432137378264
"746",15.1,109,1.17897694729317,2.03742649794062
"747",11.2,106,1.04921802267018,2.02530586526477
"748",13.1,103,1.11727129565576,2.01283722470517
"749",9.3,104,0.968482948553935,2.01703333929878
"750",14.7,108,1.16731733474818,2.03342375548695
"751",9.2,100,0.963787827345555,2
"752",11.6,103,1.06445798922692,2.01283722470517
"753",12.6,97,1.10037054511756,1.98677173426624
"754",11.1,99,1.04532297878666,1.99563519459755
"755",15,115,1.17609125905568,2.06069784035361
"756",12.1,101,1.08278537031645,2.00432137378264
"757",11.5,103,1.06069784035361,2.01283722470517
"758",17.1,121,1.23299611039215,2.08278537031645
"759",8,109,0.903089986991944,2.03742649794062
"760",7.6,91,0.880813592280791,1.95904139232109
"761",8.9,93,0.949390006644913,1.96848294855394
"762",15.9,115,1.20139712432045,2.06069784035361
"763",11.1,102,1.04532297878666,2.00860017176192
"764",14.3,104,1.15533603746506,2.01703333929878
"765",9.2,94,0.963787827345555,1.9731278535997
"766",15.1,110,1.17897694729317,2.04139268515822
"767",8.8,96,0.944482672150169,1.98227123303957
"768",15.2,115,1.18184358794477,2.06069784035361
"769",10.1,99,1.00432137378264,1.99563519459755
"770",10.6,98,1.02530586526477,1.99122607569249
"771",7.8,88,0.89209460269048,1.94448267215017
"772",21.1,123,1.32428245529769,2.0899051114394
"773",4.8,76,0.681241237375587,1.88081359228079
"774",30.2,138,1.48000694295715,2.13987908640124
"775",15.4,108,1.18752072083646,2.03342375548695
"776",3.3,66,0.518513939877887,1.81954393554187
"777",18.4,118,1.26481782300954,2.07188200730613
"778",17.5,112,1.24303804868629,2.04921802267018
"779",35.8,142,1.55388302664387,2.15228834438306
"780",24.8,133,1.39445168082622,2.12385164096709
"781",25.9,131,1.41329976408125,2.11727129565576
"782",19.6,120,1.29225607135648,2.07918124604762
"783",20.6,123,1.31386722036915,2.0899051114394
"784",20,116,1.30102999566398,2.06445798922692
"785",14.5,115,1.16136800223497,2.06069784035361
"786",17.9,115,1.25285303097989,2.06069784035361
"787",25.8,128,1.41161970596323,2.10720996964787
"788",23.7,127,1.3747483460101,2.10380372095596
"789",23.1,128,1.36361197989214,2.10720996964787
"790",20.1,120,1.30319605742049,2.07918124604762
"791",NA,125,NA,2.09691001300806
"792",15.2,110,1.18184358794477,2.04139268515822
"793",19.1,118,1.28103336724773,2.07188200730613
"794",25.4,131,1.40483371661994,2.11727129565576
"795",18.2,119,1.26007138798507,2.07554696139253
"796",20.1,125,1.30319605742049,2.09691001300806
"797",20.3,128,1.30749603791321,2.10720996964787
"798",16.2,116,1.20951501454263,2.06445798922692
"799",21.7,126,1.33645973384853,2.10037054511756
"800",22.4,131,1.35024801833416,2.11727129565576
"801",23.6,129,1.37291200297011,2.11058971029925
"802",17.8,122,1.25042000230889,2.08635983067475
"803",16.3,112,1.21218760440396,2.04921802267018
"804",15.3,111,1.1846914308176,2.04532297878666
"805",19.8,119,1.29666519026153,2.07554696139253
"806",22.3,127,1.34830486304816,2.10380372095596
"807",17.9,125,1.25285303097989,2.09691001300806
"808",13.2,109,1.12057393120585,2.03742649794062
"809",19,120,1.27875360095283,2.07918124604762
"810",18.6,119,1.26951294421792,2.07554696139253
"811",NA,124,NA,2.09342168516224
"812",11.3,100,1.05307844348342,2
"813",17.3,113,1.2380461031288,2.05307844348342
"814",14.5,110,1.16136800223497,2.04139268515822
"815",14.5,109,1.16136800223497,2.03742649794062
"816",14.8,108,1.17026171539496,2.03342375548695
"817",17.7,115,1.24797326636181,2.06069784035361
"818",15.8,109,1.19865708695442,2.03742649794062
"819",15.5,106,1.19033169817029,2.02530586526477
"820",14.6,109,1.16435285578444,2.03742649794062
"821",11.2,104,1.04921802267018,2.01703333929878
"822",17.2,115,1.23552844690755,2.06069784035361
"823",16.4,117,1.2148438480477,2.06818586174616
"824",16.8,114,1.22530928172586,2.05690485133647
"825",13.7,106,1.13672056715641,2.02530586526477
"826",15.6,110,1.19312459835446,2.04139268515822
"827",11.8,100,1.07188200730613,2
"828",16.2,112,1.20951501454263,2.04921802267018
"829",11.7,100,1.06818586174616,2
"830",15.3,106,1.1846914308176,2.02530586526477
"831",9.8,97,0.991226075692495,1.98677173426624
"832",9.7,100,0.986771734266245,2
"833",14.4,109,1.15836249209525,2.03742649794062
"834",20.9,126,1.32014628611105,2.10037054511756
"835",10.5,95,1.02118929906994,1.97772360528885
"836",10.2,95,1.00860017176192,1.97772360528885
"837",15,110,1.17609125905568,2.04139268515822
"838",8.7,92,0.939519252618618,1.96378782734556
"839",14.2,107,1.15228834438306,2.02938377768521
"840",13.8,98,1.13987908640124,1.99122607569249
"841",11.2,100,1.04921802267018,2
"842",14.2,110,1.15228834438306,2.04139268515822
"843",14,107,1.14612803567824,2.02938377768521
"844",11.8,102,1.07188200730613,2.00860017176192
"845",15.2,108,1.18184358794477,2.03342375548695
"846",17.8,100,1.25042000230889,2
"847",9.6,96,0.982271233039568,1.98227123303957
"848",14.4,110,1.15836249209525,2.04139268515822
"849",10.6,94,1.02530586526477,1.9731278535997
"850",13.6,104,1.13353890837022,2.01703333929878
"851",16,110,1.20411998265592,2.04139268515822
"852",14.1,108,1.14921911265538,2.03342375548695
"853",11,98,1.04139268515823,1.99122607569249
"854",13.6,105,1.13353890837022,2.02118929906994
"855",8.3,87,0.919078092376074,1.93951925261862
"856",10.2,100,1.00860017176192,2
"857",11.9,103,1.07554696139253,2.01283722470517
"858",11.1,100,1.04532297878666,2
"859",9.2,96,0.963787827345555,1.98227123303957
"860",16.9,119,1.22788670461367,2.07554696139253
"861",14,108,1.14612803567824,2.03342375548695
"862",8.3,87,0.919078092376074,1.93951925261862
"863",10.1,97,1.00432137378264,1.98677173426624
"864",10.4,94,1.01703333929878,1.9731278535997
"865",9.4,91,0.973127853599699,1.95904139232109
"866",8.7,91,0.939519252618618,1.95904139232109
"867",8.7,91,0.939519252618618,1.95904139232109
"868",10.8,105,1.03342375548695,2.02118929906994
"869",19.9,123,1.29885307640971,2.0899051114394
"870",25.5,130,1.40654018043396,2.11394335230684
"871",23,129,1.36172783601759,2.11058971029925
"872",26.7,129,1.42651126136458,2.11058971029925
"873",24.4,133,1.38738982633873,2.12385164096709
"874",24.2,131,1.38381536598043,2.11727129565576
"875",23.8,132,1.37657695705651,2.12057393120585
"876",14.3,118,1.15533603746506,2.07188200730613
"877",14.4,123,1.15836249209525,2.0899051114394
"878",9.2,104,0.963787827345555,2.01703333929878
"879",12.6,100,1.10037054511756,2
"880",8.5,97,0.929418925714293,1.98677173426624
"881",13.3,105,1.12385164096709,2.02118929906994
"882",12.1,101,1.08278537031645,2.00432137378264
"883",15.6,105,1.19312459835446,2.02118929906994
"884",22.3,120,1.34830486304816,2.07918124604762
"885",14,NA,1.14612803567824,NA
"886",14.1,121,1.14921911265538,2.08278537031645
"887",20.8,133,1.31806333496276,2.12385164096709
"888",19.6,123,1.29225607135648,2.0899051114394
"889",19.9,128,1.29885307640971,2.10720996964787
"890",18,126,1.25527250510331,2.10037054511756
"891",20.3,129,1.30749603791321,2.11058971029925
"892",17.7,124,1.24797326636181,2.09342168516224
"893",18.9,126,1.27646180417324,2.10037054511756
"894",23.2,134,1.3654879848909,2.12710479836481
"895",20.4,125,1.3096301674259,2.09691001300806
"896",21.6,120,1.33445375115093,2.07918124604762
"897",21.3,131,1.32837960343874,2.11727129565576
"898",15.9,115,1.20139712432045,2.06069784035361
"899",2.8,63,0.447158031342219,1.79934054945358
"900",26,126,1.41497334797082,2.10037054511756
"901",4.7,76,0.672097857935718,1.88081359228079
"902",4,73,0.602059991327962,1.86332286012046
"903",24.4,127,1.38738982633873,2.10380372095596
"904",21.8,121,1.3384564936046,2.08278537031645
"905",21.1,122,1.32428245529769,2.08635983067475
"906",26.4,125,1.42160392686983,2.09691001300806
"907",28.6,124,1.45636603312904,2.09342168516224
"908",3.4,67,0.531478917042255,1.82607480270083
"909",6.5,83,0.812913356642856,1.91907809237607
"910",29.5,129,1.46982201597816,2.11058971029925
"911",25.8,127,1.41161970596323,2.10380372095596
"912",NA,115,NA,2.06069784035361
"913",6.1,84,0.785329835010767,1.92427928606188
"914",7.5,85,0.8750612633917,1.92941892571429
"915",6.9,86,0.838849090737255,1.93449845124357
"916",5,76,0.698970004336019,1.88081359228079
"917",4.1,72,0.612783856719735,1.85733249643127
"918",5.4,80,0.732393759822969,1.90308998699194
"919",15.3,119,1.1846914308176,2.07554696139253
"920",7.7,89,0.886490725172482,1.94939000664491
"921",9.2,101,0.963787827345555,2.00432137378264
"922",11.1,103,1.04532297878666,2.01283722470517
"923",12.6,107,1.10037054511756,2.02938377768521
"924",12.2,104,1.08635983067475,2.01703333929878
"925",8.4,96,0.924279286061882,1.98227123303957
"926",8.3,91,0.919078092376074,1.95904139232109
"927",9.2,102,0.963787827345555,2.00860017176192
"928",13.1,107,1.11727129565576,2.02938377768521
"929",10.5,110,1.02118929906994,2.04139268515822
"930",10.2,101,1.00860017176192,2.00432137378264
"931",8.7,97,0.939519252618618,1.98677173426624
"932",10.4,100,1.01703333929878,2
"933",10.6,99,1.02530586526477,1.99563519459755
"934",8.7,99,0.939519252618618,1.99563519459755
"935",14.3,110,1.15533603746506,2.04139268515822
"936",10.7,103,1.02938377768521,2.01283722470517
"937",10,99,1,1.99563519459755
"938",10.3,98,1.01283722470517,1.99122607569249
"939",11.3,102,1.05307844348342,2.00860017176192
"940",9.7,94,0.986771734266245,1.9731278535997
"941",11.1,104,1.04532297878666,2.01703333929878
"942",9.8,101,0.991226075692495,2.00432137378264
"943",NA,103,NA,2.01283722470517
"944",12,98,1.07918124604762,1.99122607569249
"945",10.5,103,1.02118929906994,2.01283722470517
"946",10.6,101,1.02530586526477,2.00432137378264
"947",9.1,98,0.959041392321094,1.99122607569249
"948",6.8,89,0.832508912706236,1.94939000664491
"949",10.2,101,1.00860017176192,2.00432137378264
"950",13.1,109,1.11727129565576,2.03742649794062
"951",9.7,94,0.986771734266245,1.9731278535997
"952",7.2,87,0.857332496431269,1.93951925261862
"953",9.9,95,0.99563519459755,1.97772360528885
"954",10.6,100,1.02530586526477,2
"955",9.3,96,0.968482948553935,1.98227123303957
"956",9,95,0.954242509439325,1.97772360528885
"957",8.9,96,0.949390006644913,1.98227123303957
"958",8.9,95,0.949390006644913,1.97772360528885
"959",13.3,108,1.12385164096709,2.03342375548695
"960",14.8,118,1.17026171539496,2.07188200730613
"961",6.7,85,0.826074802700826,1.92941892571429
"962",14.7,115,1.16731733474818,2.06069784035361
"963",17,111,1.23044892137827,2.04532297878666
"964",7.4,89,0.869231719730976,1.94939000664491
"965",6.7,85,0.826074802700826,1.92941892571429
"966",13.6,106,1.13353890837022,2.02530586526477
"967",12.9,102,1.11058971029925,2.00860017176192
"968",10,95,1,1.97772360528885
"969",25.8,126,1.41161970596323,2.10037054511756
"970",23.5,129,1.37106786227174,2.11058971029925
"971",14,103,1.14612803567824,2.01283722470517
"972",NA,119,NA,2.07554696139253
"973",20.9,128,1.32014628611105,2.10720996964787
"974",12.5,119,1.09691001300806,2.07554696139253
"975",15.8,116,1.19865708695442,2.06445798922692
"976",NA,109,NA,2.03742649794062
"977",19.4,127,1.28780172993023,2.10380372095596
"978",30.9,121,1.48995847942483,2.08278537031645
"979",21.9,126,1.34044411484012,2.10037054511756
"980",NA,133,NA,2.12385164096709
"981",21.8,122,1.3384564936046,2.08635983067475
"982",23.9,128,1.37839790094814,2.10720996964787
"983",17.3,111,1.2380461031288,2.04532297878666
"984",22.3,121,1.34830486304816,2.08278537031645
"985",25.5,128,1.40654018043396,2.10720996964787
"986",9.6,105,0.982271233039568,2.02118929906994
"987",20.7,129,1.31597034545692,2.11058971029925
"988",11.6,110,1.06445798922692,2.04139268515822
"989",18.4,126,1.26481782300954,2.10037054511756
"990",10.2,100,1.00860017176192,2
"991",15.5,100,1.19033169817029,2
"992",14.2,108,1.15228834438306,2.03342375548695
"993",10.2,96,1.00860017176192,1.98227123303957
"994",11.8,89,1.07188200730613,1.94939000664491
"995",19,116,1.27875360095283,2.06445798922692
"996",21.7,124,1.33645973384853,2.09342168516224
"997",13.3,107,1.12385164096709,2.02938377768521
"998",15.7,114,1.19589965240923,2.05690485133647
"999",14.3,106,1.15533603746506,2.02530586526477
"1000",14.2,106,1.15228834438306,2.02530586526477
"1001",9.1,95,0.959041392321094,1.97772360528885
"1002",18.9,120,1.27646180417324,2.07918124604762
"1003",NA,113,NA,2.05307844348342
"1004",15,98,1.17609125905568,1.99122607569249
"1005",15.6,120,1.19312459835446,2.07918124604762
"1006",NA,107,NA,2.02938377768521
"1007",18.2,108,1.26007138798507,2.03342375548695
"1008",15.5,114,1.19033169817029,2.05690485133647
"1009",15.1,115,1.17897694729317,2.06069784035361
"1010",14.4,115,1.15836249209525,2.06069784035361
"1011",11.1,109,1.04532297878666,2.03742649794062
"1012",14.9,114,1.17318626841227,2.05690485133647
"1013",20.7,123,1.31597034545692,2.0899051114394
"1014",13.4,108,1.12710479836481,2.03342375548695
"1015",14.7,114,1.16731733474818,2.05690485133647
"1016",19.4,118,1.28780172993023,2.07188200730613
"1017",17.2,125,1.23552844690755,2.09691001300806
"1018",14.7,115,1.16731733474818,2.06069784035361
"1019",15.2,116,1.18184358794477,2.06445798922692
"1020",17.7,123,1.24797326636181,2.0899051114394
"1021",10.5,100,1.02118929906994,2
"1022",20.9,129,1.32014628611105,2.11058971029925
"1023",16.3,119,1.21218760440396,2.07554696139253
"1024",17.5,113,1.24303804868629,2.05307844348342
"1025",16.2,112,1.20951501454263,2.04921802267018
"1026",8.7,95,0.939519252618618,1.97772360528885
"1027",16,115,1.20411998265592,2.06069784035361
"1028",14.4,111,1.15836249209525,2.04532297878666
"1029",20.4,106,1.3096301674259,2.02530586526477
"1030",19.4,122,1.28780172993023,2.08635983067475
"1031",18.1,116,1.25767857486918,2.06445798922692
"1032",20.5,123,1.31175386105575,2.0899051114394
"1033",14.8,118,1.17026171539496,2.07188200730613
"1034",26.2,130,1.41830129131975,2.11394335230684
"1035",17.1,116,1.23299611039215,2.06445798922692
"1036",11.8,102,1.07188200730613,2.00860017176192
"1037",19.3,120,1.28555730900777,2.07918124604762
"1038",15.1,100,1.17897694729317,2
"1039",16.9,116,1.22788670461367,2.06445798922692
"1040",22.4,122,1.35024801833416,2.08635983067475
"1041",22.1,122,1.34439227368511,2.08635983067475
"1042",14,108,1.14612803567824,2.03342375548695
"1043",19.3,121,1.28555730900777,2.08278537031645
"1044",14.5,111,1.16136800223497,2.04532297878666
"1045",19.5,126,1.29003461136252,2.10037054511756
"1046",12.6,105,1.10037054511756,2.02118929906994
"1047",17.3,121,1.2380461031288,2.08278537031645
"1048",13.7,107,1.13672056715641,2.02938377768521
"1049",19.1,124,1.28103336724773,2.09342168516224
"1050",13.3,110,1.12385164096709,2.04139268515822
"1051",20.4,125,1.3096301674259,2.09691001300806
"1052",17.6,119,1.24551266781415,2.07554696139253
"1053",15.3,115,1.1846914308176,2.06069784035361
"1054",16.7,113,1.22271647114758,2.05307844348342
"1055",14.9,122,1.17318626841227,2.08635983067475
"1056",15.9,114,1.20139712432045,2.05690485133647
"1057",15.7,114,1.19589965240923,2.05690485133647
"1058",18.4,117,1.26481782300954,2.06818586174616
"1059",15.9,116,1.20139712432045,2.06445798922692
"1060",18.5,116,1.26717172840301,2.06445798922692
"1061",18.9,120,1.27646180417324,2.07918124604762
"1062",16.6,114,1.22010808804006,2.05690485133647
"1063",12.3,123,1.0899051114394,2.0899051114394
"1064",13,106,1.11394335230684,2.02530586526477
"1065",16.9,116,1.22788670461367,2.06445798922692
"1066",15.7,111,1.19589965240923,2.04532297878666
"1067",15.9,117,1.20139712432045,2.06818586174616
"1068",15.5,110,1.19033169817029,2.04139268515822
"1069",13.3,105,1.12385164096709,2.02118929906994
"1070",16.7,114,1.22271647114758,2.05690485133647
"1071",17.9,118,1.25285303097989,2.07188200730613
"1072",20.6,123,1.31386722036915,2.0899051114394
"1073",17.8,117,1.25042000230889,2.06818586174616
"1074",15.1,113,1.17897694729317,2.05307844348342
"1075",18.5,115,1.26717172840301,2.06069784035361
"1076",14.4,111,1.15836249209525,2.04532297878666
"1077",8.9,91,0.949390006644913,1.95904139232109
"1078",16.5,115,1.21748394421391,2.06069784035361
"1079",15.2,109,1.18184358794477,2.03742649794062
"1080",18.3,120,1.26245108973043,2.07918124604762
"1081",14.2,108,1.15228834438306,2.03342375548695
"1082",23,124,1.36172783601759,2.09342168516224
"1083",15,114,1.17609125905568,2.05690485133647
"1084",19.3,118,1.28555730900777,2.07188200730613
"1085",19.1,118,1.28103336724773,2.07188200730613
"1086",16.3,115,1.21218760440396,2.06069784035361
"1087",19.1,117,1.28103336724773,2.06818586174616
"1088",16.9,117,1.22788670461367,2.06818586174616
"1089",16.6,118,1.22010808804006,2.07188200730613
"1090",13.7,107,1.13672056715641,2.02938377768521
"1091",10,90,1,1.95424250943932
"1092",11.5,104,1.06069784035361,2.01703333929878
"1093",6.9,89,0.838849090737255,1.94939000664491
"1094",9.4,96,0.973127853599699,1.98227123303957
"1095",9.6,96,0.982271233039568,1.98227123303957
"1096",8.9,97,0.949390006644913,1.98677173426624
"1097",8.8,99,0.944482672150169,1.99563519459755
"1098",NA,96,NA,1.98227123303957
"1099",5.2,76,0.716003343634799,1.88081359228079
"1100",9.2,95,0.963787827345555,1.97772360528885
"1101",9.2,94,0.963787827345555,1.9731278535997
"1102",8.2,93,0.913813852383717,1.96848294855394
"1103",NA,109,NA,2.03742649794062
"1104",8.5,86,0.929418925714293,1.93449845124357
"1105",12.9,101,1.11058971029925,2.00432137378264
"1106",10.3,102,1.01283722470517,2.00860017176192
"1107",11.3,97,1.05307844348342,1.98677173426624
"1108",8.2,91,0.913813852383717,1.95904139232109
"1109",17.4,117,1.2405492482826,2.06818586174616
"1110",10.2,95,1.00860017176192,1.97772360528885
"1111",8.4,97,0.924279286061882,1.98677173426624
"1112",7.6,88,0.880813592280791,1.94448267215017
"1113",21.5,120,1.33243845991561,2.07918124604762
"1114",18.6,129,1.26951294421792,2.11058971029925
"1115",18,111,1.25527250510331,2.04532297878666
"1116",15.6,115,1.19312459835446,2.06069784035361
"1117",10.3,101,1.01283722470517,2.00432137378264
"1118",8.2,98,0.913813852383717,1.99122607569249
"1119",15.1,111,1.17897694729317,2.04532297878666
"1120",11.6,107,1.06445798922692,2.02938377768521
"1121",8.3,91,0.919078092376074,1.95904139232109
"1122",8.3,98,0.919078092376074,1.99122607569249
"1123",12.3,109,1.0899051114394,2.03742649794062
"1124",7.7,90,0.886490725172482,1.95424250943932
"1125",11.6,100,1.06445798922692,2
"1126",14.2,107,1.15228834438306,2.02938377768521
"1127",10,86,1,1.93449845124357
"1128",12.1,111,1.08278537031645,2.04532297878666
"1129",13.4,110,1.12710479836481,2.04139268515822
"1130",17.6,115,1.24551266781415,2.06069784035361
"1131",17.9,117,1.25285303097989,2.06818586174616
"1132",18.5,118,1.26717172840301,2.07188200730613
"1133",12.5,106,1.09691001300806,2.02530586526477
"1134",16.4,111,1.2148438480477,2.04532297878666
"1135",NA,105,NA,2.02118929906994
"1136",17.2,109,1.23552844690755,2.03742649794062
"1137",11.2,104,1.04921802267018,2.01703333929878
"1138",10,98,1,1.99122607569249
"1139",9.6,96,0.982271233039568,1.98227123303957
"1140",10.6,100,1.02530586526477,2
