station,date,yday,mean_temp,mean_do,mean_salinity
js2_12,2015-04-09,99,9.058068852459016,5.32323606557377,30.215883606557377
js2_12,2015-04-15,105,9.00405593220339,5.323289830508474,30.186883050847456
js2_12,2015-04-20,110,9.08484262295082,5.278608196721311,30.413140983606556
js2_12,2015-04-28,118,9.244476666666667,5.492261666666667,30.27391666666667
js2_12,2015-05-03,123,9.225999999999999,5.33583,30.427501666666668
js2_12,2015-05-04,124,9.250968333333333,5.29474,30.48508
js2_12,2015-05-05,125,9.33363606557377,5.399106557377049,30.443096721311477
js2_12,2015-05-12,132,9.338877049180327,5.326877049180328,30.614304918032786
js2_12,2015-05-16,136,9.44044406779661,5.3140813559322035,30.635549152542374
js2_12,2015-05-20,140,9.456167213114755,5.154972131147541,30.808370491803277
js2_12,2015-05-27,147,9.566575,5.144871666666667,30.826558333333335
js2_12,2015-06-13,164,9.788756140350877,5.074835087719298,31.051768421052632
js2_12,2015-06-18,169,9.875643333333333,4.918641666666667,30.983826666666666
js2_12,2015-06-20,171,9.843581967213115,4.781895081967213,31.0160868852459
js2_12,2015-06-24,175,9.9353,4.78756,31.062326666666667
js2_12,2015-06-30,181,10.052713114754098,4.7983737704918035,31.068265573770493
js2_12,2015-07-05,186,10.124621666666666,4.893776666666667,31.226485
js2_12,2015-07-14,195,9.5312,4.052478333333333,31.68744
js2_12,2015-08-09,221,9.958315,3.79476,31.58879333333333
js2_12,2015-09-03,246,10.047776666666667,3.62052,31.51543
js2_12,2015-11-26,330,9.475710344827586,4.288668965517242,30.9132
js2_12,2016-04-21,112,9.188425833333334,9.790309210526315,30.09947
js2_12,2016-04-22,113,9.208815,6.379453703703704,30.226080833333334
js2_12,2016-04-26,117,9.11408245614035,6.31089649122807,30.182180701754387
js2_12,2016-04-28,119,9.223994166666667,6.386273913043478,30.127295
js2_12,2016-05-02,123,9.530648275862069,6.701806896551724,30.13662844827586
js2_12,2016-05-10,131,9.399028925619834,5.649755371900826,30.44664132231405
js2_12,2016-05-12,133,9.518605833333334,5.60404,30.427871666666668
js2_12,2016-05-14,135,9.73859917355372,5.7080165289256195,30.32144876033058
js2_12,2016-05-16,137,9.545442735042736,5.47152735042735,30.604148717948718
