yday,min_temp,max_temp,station
131,11.289056666666667,11.289056666666667,QU39
132,10.733193442622952,10.733193442622952,QU39
133,10.877578333333334,10.877578333333334,QU39
135,11.061856666666667,11.061856666666667,QU39
136,11.42194918032787,11.42194918032787,QU39
137,11.757713333333333,11.757713333333333,QU39
139,12.152462068965518,12.152462068965518,QU39
140,12.088297297297297,12.088297297297297,QU39
141,11.987516666666666,11.987516666666666,QU39
142,13.357203571428572,13.357203571428572,QU39
145,12.54964,12.54964,QU39
146,12.84689,12.84689,QU39
147,12.39205,12.39205,QU39
149,10.48246551724138,11.332876666666667,QU39
150,11.747756666666666,11.747756666666666,QU39
151,12.306553333333333,12.306553333333333,QU39
154,13.878763333333334,13.878763333333334,QU39
155,12.108803571428572,12.108803571428572,QU39
156,12.636853333333333,12.791414035087719,QU39
157,12.6052,12.6052,QU39
158,12.175791111111112,12.175791111111112,QU39
160,10.799183333333334,11.545353333333333,QU39
161,11.916445,11.916445,QU39
162,12.430626666666667,12.430626666666667,QU39
163,11.369994545454546,11.369994545454546,QU39
164,11.436463333333334,11.436463333333334,QU39
166,10.413886666666667,10.413886666666667,QU39
167,10.898056666666667,10.898056666666667,QU39
168,10.813216666666667,10.813216666666667,QU39
170,13.509375,13.509375,QU39
171,12.06205,12.698386666666666,QU39
172,12.71772,12.71772,QU39
173,12.99866,12.99866,QU39
175,13.383686666666666,13.383686666666666,QU39
177,13.035248333333334,13.035248333333334,QU39
179,10.434748214285714,10.434748214285714,QU39
180,10.749275438596491,10.749275438596491,QU39
181,10.277024242424242,12.077063333333333,QU39
182,11.441833333333333,11.441833333333333,QU39
187,10.871716666666666,10.871716666666666,QU39
188,10.065064516129032,12.736396666666666,QU39
192,11.238175,14.507306896551723,QU39
193,11.638307142857142,15.010633333333333,QU39
197,10.836034426229508,13.140226666666667,QU39
198,12.651953571428571,12.651953571428571,QU39
200,11.251855,11.251855,QU39
202,13.6276,13.6276,QU39
203,12.306043333333333,13.49649,QU39
204,11.585544262295082,11.884856666666666,QU39
205,11.809269642857142,11.809269642857142,QU39
206,11.046096428571428,11.046096428571428,QU39
209,12.889490625,12.889490625,QU39
211,11.431053333333333,11.86249344262295,QU39
212,12.882455,12.882455,QU39
213,10.54394,10.54394,QU39
214,10.871838983050848,10.871838983050848,QU39
216,10.954666101694915,10.954666101694915,QU39
220,10.626968333333334,10.626968333333334,QU39
221,13.778356666666665,13.778356666666665,QU39
223,12.80179,12.80179,QU39
224,12.177173333333334,13.19733870967742,QU39
226,12.957664406779662,14.261772881355933,QU39
227,12.039066666666667,12.712741666666666,QU39
231,10.722363333333334,10.722363333333334,QU39
232,11.456013333333333,11.456013333333333,QU39
233,10.687923333333334,12.12341,QU39
235,10.924296610169492,10.924296610169492,QU39
237,10.808916666666667,10.808916666666667,QU39
240,11.58446,11.58446,QU39
241,11.210806666666667,11.812503333333334,QU39
244,12.797543333333333,12.797543333333333,QU39
245,13.820175,13.84208,QU39
247,11.008246666666667,11.008246666666667,QU39
248,10.93845,11.380821666666666,QU39
252,13.881446666666667,14.439816,QU39
253,13.802363333333334,13.802363333333334,QU39
254,13.404303333333333,13.404303333333333,QU39
255,12.59752,12.983638596491229,QU39
256,13.744616666666667,13.744616666666667,QU39
257,11.337716666666667,11.337716666666667,QU39
258,10.615646666666667,10.615646666666667,QU39
261,12.180345,13.51114,QU39
264,12.988993333333333,12.988993333333333,QU39
265,12.454044827586207,12.454044827586207,QU39
266,12.642206666666667,12.642206666666667,QU39
268,11.984776666666667,12.877023333333334,QU39
269,11.97655593220339,11.97655593220339,QU39
270,10.768036666666667,11.962739285714285,QU39
271,11.3783,11.3783,QU39
273,11.04004,11.04004,QU39
275,11.19026,11.19026,QU39
276,10.484596666666667,11.155850000000001,QU39
277,10.39659642857143,10.608853333333334,QU39
278,10.286692857142857,10.286692857142857,QU39
279,10.73217,10.73217,QU39
282,10.935293103448275,10.935293103448275,QU39
283,10.700646666666668,10.700646666666668,QU39
284,10.149034482758621,10.149034482758621,QU39
285,10.688243333333332,10.688243333333332,QU39
286,11.585376666666667,11.585376666666667,QU39
287,12.317453333333333,12.317453333333333,QU39
291,11.50298,11.50298,QU39
293,10.779315517241379,11.14126,QU39
295,11.138113333333333,11.138113333333333,QU39
296,10.907253571428571,11.216054237288136,QU39
297,10.863665,10.863665,QU39
298,11.207043333333333,11.207043333333333,QU39
300,10.468341666666667,10.468341666666667,QU39
304,10.144323728813559,10.144323728813559,QU39
306,11.239526666666666,11.239526666666666,QU39
307,11.127573333333334,11.127573333333334,QU39
310,8.862603571428572,8.862603571428572,QU39
312,8.912875,8.912875,QU39
314,10.685736666666667,10.801234831460674,QU39
315,10.847003333333333,10.847003333333333,QU39
319,10.644393333333333,10.644393333333333,QU39
320,9.167696666666666,9.167696666666666,QU39
322,9.899064285714285,9.899064285714285,QU39
323,9.774024137931034,9.774024137931034,QU39
324,9.075845614035087,9.523243333333333,QU39
327,8.965462068965516,9.550856666666666,QU39
329,9.222313333333334,9.222313333333334,QU39
331,8.954262068965518,9.742765289256198,QU39
333,9.582341666666666,9.582341666666666,QU39
334,9.07863,9.07863,QU39
338,8.765885714285714,9.270975847457628,QU39
340,8.528,9.259777586206896,QU39
345,8.298466666666666,9.309115,QU39
350,8.292504583333333,8.933893442622951,QU39
6,8.21877868852459,8.21877868852459,QU29
8,8.128719672131147,8.128719672131147,QU29
9,7.687206557377049,7.687206557377049,QU29
10,7.8808655172413795,7.8808655172413795,QU29
13,7.721136666666666,7.721136666666666,QU29
14,7.761158333333333,7.761158333333333,QU29
26,7.8274965517241375,7.8274965517241375,QU29
30,7.8241825,7.8241825,QU29
33,7.807763333333334,7.807763333333334,QU29
34,7.875047540983607,7.875047540983607,QU29
36,8.048565517241379,8.048565517241379,QU29
48,8.3449,8.3449,QU29
49,7.488963736263736,7.488963736263736,QU29
51,7.891353571428572,8.846991803278689,QU29
52,7.9383678571428575,7.9383678571428575,QU29
54,7.626272131147541,7.626272131147541,QU29
55,7.689186885245902,7.689186885245902,QU29
69,7.619213333333334,7.619213333333334,QU29
70,7.646131147540983,7.646131147540983,QU29
73,7.981116666666667,7.981116666666667,QU29
77,8.576743333333333,8.576743333333333,QU29
80,8.421516666666667,8.421516666666667,QU29
92,9.350166666666667,9.350166666666667,QU29
97,9.458766666666667,9.458766666666667,QU29
100,8.365696721311476,8.365696721311476,QU29
106,9.62965081967213,9.62965081967213,QU29
107,8.63286393442623,8.63286393442623,QU29
108,8.924693333333334,8.924693333333334,QU29
109,8.941824137931034,8.941824137931034,QU29
118,9.937737704918034,9.937737704918034,QU29
120,10.194503571428571,10.194503571428571,QU29
127,10.070696666666667,10.22043,QU29
128,10.21025,10.21025,QU29
129,9.6407,9.6407,QU29
136,10.502883333333333,10.502883333333333,QU29
139,10.783876666666666,10.783876666666666,QU29
141,10.948956666666668,10.948956666666668,QU29
145,10.185556666666667,10.936683333333333,QU29
148,10.99835,10.99835,QU29
150,10.912036666666667,10.912036666666667,QU29
157,12.072501785714286,12.072501785714286,QU29
158,11.7688,11.7688,QU29
159,11.54132,11.54132,QU29
162,11.307956666666668,11.307956666666668,QU29
165,10.943278571428571,10.943278571428571,QU29
166,11.84018275862069,11.84018275862069,QU29
170,12.0326,12.0326,QU29
171,11.95385172413793,11.95385172413793,QU29
176,11.99388,11.99388,QU29
183,11.698103448275862,11.698103448275862,QU29
185,11.582436666666666,11.582436666666666,QU29
186,11.570733333333333,11.570733333333333,QU29
189,11.139803333333333,12.042216666666667,QU29
191,13.017036666666666,13.017036666666666,QU29
192,12.864458620689655,12.864458620689655,QU29
200,12.079667857142857,12.079667857142857,QU29
201,10.891318333333333,10.891318333333333,QU29
204,12.253533333333333,12.253533333333333,QU29
211,11.976280000000001,11.976280000000001,QU29
212,11.86573,11.86573,QU29
213,11.598623333333332,11.598623333333332,QU29
214,11.78297,11.78297,QU29
220,13.30980655737705,13.30980655737705,QU29
222,11.00532142857143,11.00532142857143,QU29
225,11.62216,11.62216,QU29
227,11.179245901639344,11.179245901639344,QU29
231,11.27046,11.27046,QU29
232,11.389886666666667,11.389886666666667,QU29
233,11.39058,11.39058,QU29
236,11.218751724137931,11.218751724137931,QU29
240,10.963339344262295,10.963339344262295,QU29
246,11.608373333333333,11.608373333333333,QU29
252,11.969336666666667,11.969336666666667,QU29
253,12.1013,12.1013,QU29
254,12.118296666666666,12.118296666666666,QU29
255,11.279966666666667,11.279966666666667,QU29
260,11.124976666666667,11.124976666666667,QU29
263,10.650027586206896,10.650027586206896,QU29
265,10.63285172413793,10.63285172413793,QU29
268,11.33485,11.33485,QU29
273,10.87576551724138,11.058216666666667,QU29
274,10.968703333333334,10.968703333333334,QU29
275,10.927006666666667,10.927006666666667,QU29
285,10.135944827586206,10.135944827586206,QU29
290,10.133613793103448,10.133613793103448,QU29
294,9.163294285714287,10.672073333333334,QU29
298,10.660296666666666,10.660296666666666,QU29
304,10.386298360655738,10.386298360655738,QU29
308,10.308586666666667,10.308586666666667,QU29
311,10.520033333333334,10.520033333333334,QU29
313,9.268024137931034,9.268024137931034,QU29
319,10.277998,10.277998,QU29
328,9.258725,9.258725,QU29
332,8.933142857142856,8.933142857142856,QU29
336,9.468205555555555,9.468205555555555,QU29
340,9.29970655737705,9.29970655737705,QU29
346,8.680243333333333,8.680243333333333,QU29
349,8.948359016393443,8.948359016393443,QU29
351,8.514319858156028,8.514319858156028,QU29
