sampleID,barcode,name,description,note,quantity,expiration,created,Storage,storageLayerName,Storage Position,storageLayerID,fullName,clonedFrom,clonedFromSampleID,Sample Status
7189077,S21646RD1,S21646RD1,,,,,2019-07-04 1:46,Marna -80 Freezer - Shelf 2,BRN72M,A.8,570644,elab JSP,,,Collected
7189080,S21647RD1,S21647RD1,,,,,2019-07-04 1:46,Marna -80 Freezer - Shelf 2,BRN72M,H.10,570644,elab JSP,,,Collected
7189082,S21648RD1,S21648RD1,,,,,2019-07-04 1:46,Marna -80 Freezer - Shelf 2,BRN72M,G.10,570644,elab JSP,,,Collected
7189085,S21649RD1,S21649RD1,,,,,2019-07-04 1:46,Marna -80 Freezer - Shelf 2,BRN72M,F.10,570644,elab JSP,,,Collected
7189086,S21650RD1,S21650RD1,,,,,2019-07-04 1:46,Marna -80 Freezer - Shelf 2,BRN72M,E.10,570644,elab JSP,,,Collected
7189545,S22015RD1,S22015RD1,,,,,2019-07-05 0:07,Marna -80 Freezer - Shelf 2,BRN72M,C.5,570644,elab JSP,,,Collected
7189547,S22014RD1,S22014RD1,,,,,2019-07-05 0:07,Marna -80 Freezer - Shelf 2,BRN72M,D.5,570644,elab JSP,,,Collected
7189550,S22011RD1,S22011RD1,,,,,2019-07-05 0:07,Marna -80 Freezer - Shelf 2,BRN72M,E.5,570644,elab JSP,,,Collected
7189551,S22020RD1,S22020RD1,,,,,2019-07-05 0:07,Marna -80 Freezer - Shelf 2,BRN72M,A.5,570644,elab JSP,,,Collected
7189553,S22017RD1,S22017RD1,,,,,2019-07-05 0:07,Marna -80 Freezer - Shelf 2,BRN72M,B.5,570644,elab JSP,,,Collected
7189554,S22013RD1,S22013RD1,,,,,2019-07-05 0:07,Marna -80 Freezer - Shelf 2,BRN72M,G.6,570644,elab JSP,,,Collected
7189556,S22018RD1,S22018RD1,,,,,2019-07-05 0:07,Marna -80 Freezer - Shelf 2,BRN72M,E.6,570644,elab JSP,,,Collected
7189557,S22016RD1,S22016RD1,,,,,2019-07-05 0:07,Marna -80 Freezer - Shelf 2,BRN72M,F.6,570644,elab JSP,,,Collected
7189559,S22019RD1,S22019RD1,,,,,2019-07-05 0:07,Marna -80 Freezer - Shelf 2,BRN72M,D.6,570644,elab JSP,,,Collected
7201982,S22109RD1,S22109RD1,,,,,2019-07-10 0:18,Marna -80 Freezer - Shelf 2,BRN72M,A.6,570644,elab JSP,,,Collected
7201983,S22108RD1,S22108RD1,,,,,2019-07-10 0:18,Marna -80 Freezer - Shelf 2,BRN72M,B.6,570644,elab JSP,,,Collected
7201985,S22110RD1,S22110RD1,,,,,2019-07-10 0:18,Marna -80 Freezer - Shelf 2,BRN72M,H.11,570644,elab JSP,,,Collected
7201986,S22107RD1,S22107RD1,,,,,2019-07-10 0:18,Marna -80 Freezer - Shelf 2,BRN72M,C.6,570644,elab JSP,,,Collected
7201988,S22101RD1,S22101RD1,,,,,2019-07-10 0:18,Marna -80 Freezer - Shelf 2,BRN72M,G.11,570644,elab JSP,,,Collected
7201989,S22103RD1,S22103RD1,,,,,2019-07-10 0:18,Marna -80 Freezer - Shelf 2,BRN72M,F.11,570644,elab JSP,,,Collected
7201992,S22105RD1,S22105RD1,,,,,2019-07-10 0:18,Marna -80 Freezer - Shelf 2,BRN72M,E.11,570644,elab JSP,,,Collected
7201994,S22104RD1,S22104RD1,,,,,2019-07-10 0:18,Marna -80 Freezer - Shelf 2,BRN72M,D.11,570644,elab JSP,,,Collected
7201997,S22106RD1,S22106RD1,,,,,2019-07-10 0:18,Marna -80 Freezer - Shelf 2,BRN72M,C.11,570644,elab JSP,,,Collected
7201998,S22102RD1,S22102RD1,,,,,2019-07-10 0:18,Marna -80 Freezer - Shelf 2,BRN72M,B.11,570644,elab JSP,,,Collected
7202001,S20597RD1,S20597RD1,,,,,2019-07-10 0:18,Marna -80 Freezer - Shelf 2,BRN72M,A.11,570644,elab JSP,,,Collected
7202003,S20598RD1,S20598RD1,,,,,2019-07-10 0:18,Marna -80 Freezer - Shelf 2,BRN72M,G.12,570644,elab JSP,,,Being Processed
7202006,S20593RD1,S20593RD1,,,,,2019-07-10 0:18,Marna -80 Freezer - Shelf 2,BRN72M,F.12,570644,elab JSP,,,Collected
7202007,S20600RD1,S20600RD1,,,,,2019-07-10 0:18,Marna -80 Freezer - Shelf 2,BRN72M,D.12,570644,elab JSP,,,Collected
7202010,S20596RD1,S20596RD1,,,,,2019-07-10 0:18,Marna -80 Freezer - Shelf 2,BRN72M,C.12,570644,elab JSP,,,Collected
7202012,S20594RD1,S20594RD1,,,,,2019-07-10 0:18,Marna -80 Freezer - Shelf 2,BRN72M,B.12,570644,elab JSP,,,Collected
7202015,S20591RD1,S20591RD1,,,,,2019-07-10 0:18,Marna -80 Freezer - Shelf 2,BRN72M,A.12,570644,elab JSP,,,Collected
7202016,S20595RD1,S20595RD1,,,,,2019-07-10 0:18,Marna -80 Freezer - Shelf 2,BRN72M,E.12,570644,elab JSP,,,Being Processed
7202018,S20592RD1,S20592RD1,,,,,2019-07-10 0:19,Marna -80 Freezer - Shelf 2,BRN80M,G.4,599579,elab JSP,,,Being Processed
7202019,S20599RD1,S20599RD1,,,,,2019-07-10 0:19,Marna -80 Freezer - Shelf 2,BRN80M,H.4,599579,elab JSP,,,Collected
7202202,S20881RD1,S20881RD1,,,,,2019-07-10 1:10,Marna -80 Freezer - Shelf 2,BRN72M,H.7,570644,elab JSP,,,Collected
7202204,S20882RD1,S20882RD1,,,,,2019-07-10 1:10,Marna -80 Freezer - Shelf 2,BRN72M,B.7,570644,elab JSP,,,Collected
7202207,S20883RD1,S20883RD1,,,,,2019-07-10 1:10,Marna -80 Freezer - Shelf 2,BRN72M,C.7,570644,elab JSP,,,Collected
7202210,S20885RD1,S20885RD1,,,,,2019-07-10 1:10,Marna -80 Freezer - Shelf 2,BRN72M,A.7,570644,elab JSP,,,Collected
7202211,S20886RD1,S20886RD1,,,,,2019-07-10 1:10,Marna -80 Freezer - Shelf 2,BRN72M,D.7,570644,elab JSP,,,Collected
7202213,S20890RD1,S20890RD1,,,,,2019-07-10 1:10,Marna -80 Freezer - Shelf 2,BRN72M,E.7,570644,elab JSP,,,Collected
7202214,S20884RD1,S20884RD1,,,,,2019-07-10 1:10,Marna -80 Freezer - Shelf 2,BRN72M,G.7,570644,elab JSP,,,Collected
7202216,S20888RD1,S20888RD1,,,,,2019-07-10 1:10,Marna -80 Freezer - Shelf 2,BRN72M,F.7,570644,elab JSP,,,Collected
7202217,S20889RD1,S20889RD1,,,,,2019-07-10 1:10,Marna -80 Freezer - Shelf 2,BRN80M,A.2,599579,elab JSP,,,Collected
7202220,S20887RD1,S20887RD1,,,,,2019-07-10 1:10,Marna -80 Freezer - Shelf 2,BRN80M,B.2,599579,elab JSP,,,Collected
7202222,S22100RD1,S22100RD1,,,,,2019-07-10 1:10,Marna -80 Freezer - Shelf 2,BRN80M,C.2,599579,elab JSP,,,Collected
7202225,S22095RD1,S22095RD1,,,,,2019-07-10 1:10,Marna -80 Freezer - Shelf 2,BRN80M,D.2,599579,elab JSP,,,Collected
7202226,S22096RD1,S22096RD1,,,,,2019-07-10 1:10,Marna -80 Freezer - Shelf 2,BRN80M,E.2,599579,elab JSP,,,Collected
7202228,S22092RD1,S22092RD1,,,,,2019-07-10 1:10,Marna -80 Freezer - Shelf 2,BRN80M,F.2,599579,elab JSP,,,Collected
7202229,S22099RD1,S22099RD1,,,,,2019-07-10 1:10,Marna -80 Freezer - Shelf 2,BRN80M,H.2,599579,elab JSP,,,Collected
7202231,S22091RD1,S22091RD1,,,,,2019-07-10 1:10,Marna -80 Freezer - Shelf 2,BRN80M,G.2,599579,elab JSP,,,Collected
7202232,S22097RD1,S22097RD1,,,,,2019-07-10 1:10,Marna -80 Freezer - Shelf 2,BRN80M,B.3,599579,elab JSP,,,Collected
7202234,S22098RD1,S22098RD1,,,,,2019-07-10 1:10,Marna -80 Freezer - Shelf 2,BRN80M,A.3,599579,elab JSP,,,Collected
7202235,S22093RD1,S22093RD1,,,,,2019-07-10 1:10,Marna -80 Freezer - Shelf 2,BRN80M,C.3,599579,elab JSP,,,Collected
7202237,S22094RD1,S22094RD1,,,,,2019-07-10 1:10,Marna -80 Freezer - Shelf 2,BRN80M,D.3,599579,elab JSP,,,Collected
7217885,S20505RD1,S20505RD1,,,,,2019-07-12 15:20,Marna -80 Freezer - Shelf 2,BRN80M,F.4,599579,elab JSP,,,Collected
7217886,S20508RD1,S20508RD1,,,,,2019-07-12 15:20,Marna -80 Freezer - Shelf 2,BRN80M,D.4,599579,elab JSP,,,Collected
7217888,S20503RD1,S20503RD1,,,,,2019-07-12 15:20,Marna -80 Freezer - Shelf 2,BRN80M,B.4,599579,elab JSP,,,Collected
7217889,S20507RD1,S20507RD1,,,,,2019-07-12 15:20,Marna -80 Freezer - Shelf 2,BRN80M,E.4,599579,elab JSP,,,Collected
7217891,S20502RD1,S20502RD1,,,,,2019-07-12 15:20,Marna -80 Freezer - Shelf 2,BRN80M,H.5,599579,elab JSP,,,Collected
7217892,S20506RD1,S20506RD1,,,,,2019-07-12 15:20,Marna -80 Freezer - Shelf 2,BRN80M,C.4,599579,elab JSP,,,Collected
7217894,S20509RD1,S20509RD1,,,,,2019-07-12 15:20,Marna -80 Freezer - Shelf 2,BRN80M,G.5,599579,elab JSP,,,Collected
7217895,S20501RD1,S20501RD1,,,,,2019-07-12 15:20,Marna -80 Freezer - Shelf 2,BRN80M,A.4,599579,elab JSP,,,Collected
7217898,S20510RD1,S20510RD1,,,,,2019-07-12 15:20,Marna -80 Freezer - Shelf 2,BRN80M,F.5,599579,elab JSP,,,Collected
7217900,S20541RD1,S20541RD1,,,,,2019-07-12 15:20,Marna -80 Freezer - Shelf 2,BRN80M,D.5,599579,elab JSP,,,Collected
7217901,S20549RD1,S20549RD1,,,,,2019-07-12 15:20,Marna -80 Freezer - Shelf 2,BRN80M,C.5,599579,elab JSP,,,Collected
7217903,S20504RD1,S20504RD1,,,,,2019-07-12 15:20,Marna -80 Freezer - Shelf 2,BRN80M,E.5,599579,elab JSP,,,Collected
7217904,S20550RD1,S20550RD1,,,,,2019-07-12 15:20,Marna -80 Freezer - Shelf 2,BRN80M,B.5,599579,elab JSP,,,Collected
7217906,S20546RD1,S20546RD1,,,,,2019-07-12 15:20,Marna -80 Freezer - Shelf 2,BRN80M,A.5,599579,elab JSP,,,Collected
7217907,S20542RD1,S20542RD1,,,,,2019-07-12 15:20,Marna -80 Freezer - Shelf 2,BRN80M,G.7,599579,elab JSP,,,Collected
7217909,S20545RD1,S20545RD1,,,,,2019-07-12 15:20,Marna -80 Freezer - Shelf 2,BRN80M,H.7,599579,elab JSP,,,Collected
7219050,S22000RD1,S22000RD1,,,,,2019-07-12 17:30,Prep -80 Freezer #3 - Shelf 1 - Tray 74,BRN83M,G.1,609606,elab JSP,,,Collected
7219052,S22077RD1,S22077RD1,,,,,2019-07-12 17:30,Marna -80 Freezer - Shelf 2,BRN72M,F.3,570644,elab JSP,,,Collected
7219053,S22079RD1,S22079RD1,,,,,2019-07-12 17:30,Marna -80 Freezer - Shelf 2,BRN72M,H.3,570644,elab JSP,,,Collected
7219055,S22071RD1,S22071RD1,,,,,2019-07-12 17:30,Marna -80 Freezer - Shelf 2,BRN72M,E.3,570644,elab JSP,,,Collected
7219056,S22076RD1,S22076RD1,,,,,2019-07-12 17:30,Marna -80 Freezer - Shelf 2,BRN72M,D.3,570644,elab JSP,,,Collected
7219058,S22072RD1,S22072RD1,,,,,2019-07-12 17:30,Marna -80 Freezer - Shelf 2,BRN72M,B.3,570644,elab JSP,,,Collected
7219059,S22078RD1,S22078RD1,,,,,2019-07-12 17:30,Marna -80 Freezer - Shelf 2,BRN72M,C.3,570644,elab JSP,,,Collected
7219061,S22080RD1,S22080RD1,,,,,2019-07-12 17:30,Marna -80 Freezer - Shelf 2,BRN72M,A.3,570644,elab JSP,,,Collected
7219064,S22073RD1,S22073RD1,,,,,2019-07-12 17:30,Marna -80 Freezer - Shelf 2,BRN72M,H.9,570644,elab JSP,,,Collected
7219065,S20569RD1,S20569RD1,,,,,2019-07-12 17:30,Marna -80 Freezer - Shelf 2,BRN72M,F.9,570644,elab JSP,,,Being Processed
7219067,S22074RD1,S22074RD1,,,,,2019-07-12 17:30,Marna -80 Freezer - Shelf 2,BRN72M,G.9,570644,elab JSP,,,Collected
7219068,S20570RD1,S20570RD1,,,,,2019-07-12 17:30,Marna -80 Freezer - Shelf 2,BRN72M,E.9,570644,elab JSP,,,Being Processed
7219071,S20568RD1,S20568RD1,,,,,2019-07-12 17:30,Marna -80 Freezer - Shelf 2,BRN72M,D.9,570644,elab JSP,,,Collected
7219073,S20566RD1,S20566RD1,,,,,2019-07-12 17:30,Marna -80 Freezer - Shelf 2,BRN72M,C.9,570644,elab JSP,,,Collected
7220375,S21664RD1,S21664RD1,,,,,2019-07-12 18:18,Marna -80 Freezer - Shelf 2,BRN72M,A.10,570644,elab JSP,,,Collected
7220376,S21662RD1,S21662RD1,,,,,2019-07-12 18:18,Marna -80 Freezer - Shelf 2,BRN72M,C.10,570644,elab JSP,,,Collected
7220378,S21663RD1,S21663RD1,,,,,2019-07-12 18:18,Marna -80 Freezer - Shelf 2,BRN72M,B.10,570644,elab JSP,,,Collected
7220379,S21661RD1,S21661RD1,,,,,2019-07-12 18:18,Marna -80 Freezer - Shelf 2,BRN72M,D.10,570644,elab JSP,,,Collected
7220382,S21665RD1,S21665RD1,,,,,2019-07-12 18:18,Marna -80 Freezer - Shelf 2,BRN80M,H.1,599579,elab JSP,,,Collected
7220384,S21666RD1,S21666RD1,,,,,2019-07-12 18:18,Marna -80 Freezer - Shelf 2,BRN80M,G.1,599579,elab JSP,,,Collected
7220385,S21668RD1,S21668RD1,,,,,2019-07-12 18:18,Marna -80 Freezer - Shelf 2,BRN80M,E.1,599579,elab JSP,,,Collected
7220387,S21667RD1,S21667RD1,,,,,2019-07-12 18:18,Marna -80 Freezer - Shelf 2,BRN80M,F.1,599579,elab JSP,,,Collected
7220388,S21669RD1,S21669RD1,,,,,2019-07-12 18:18,Marna -80 Freezer - Shelf 2,BRN80M,D.1,599579,elab JSP,,,Collected
7220390,S21670RD1,S21670RD1,,,,,2019-07-12 18:18,Marna -80 Freezer - Shelf 2,BRN80M,C.1,599579,elab JSP,,,Collected
7220391,S22054RD1,S22054RD1,,,,,2019-07-12 18:18,Marna -80 Freezer - Shelf 2,BRN80M,A.1,599579,elab JSP,,,Collected
7220393,S22053RD1,S22053RD1,,,,,2019-07-12 18:18,Marna -80 Freezer - Shelf 2,BRN80M,B.1,599579,elab JSP,,,Collected
7220394,S22051RD1,S22051RD1,,,,,2019-07-12 18:18,Marna -80 Freezer - Shelf 2,BRN80M,F.6,599579,elab JSP,,,Collected
7220396,S22059RD1,S22059RD1,,,,,2019-07-12 18:18,Marna -80 Freezer - Shelf 2,BRN80M,G.6,599579,elab JSP,,,Collected
7220397,S22060RD1,S22060RD1,,,,,2019-07-12 18:18,Marna -80 Freezer - Shelf 2,BRN80M,E.6,599579,elab JSP,,,Collected
7220399,S22057RD1,S22057RD1,,,,,2019-07-12 18:18,Marna -80 Freezer - Shelf 2,BRN80M,D.6,599579,elab JSP,,,Collected
7220400,S22058RD1,S22058RD1,,,,,2019-07-12 18:18,Marna -80 Freezer - Shelf 2,BRN80M,C.6,599579,elab JSP,,,Collected
7220402,S22052RD1,S22052RD1,,,,,2019-07-12 18:18,Marna -80 Freezer - Shelf 2,BRN80M,A.6,599579,elab JSP,,,Collected
7220403,S22056RD1,S22056RD1,,,,,2019-07-12 18:18,Marna -80 Freezer - Shelf 2,BRN80M,B.6,599579,elab JSP,,,Collected
7220405,S22055RD1,S22055RD1,,,,,2019-07-12 18:18,Marna -80 Freezer - Shelf 2,BRN80M,H.9,599579,elab JSP,,,Collected
7220406,S21081RD1,S21081RD1,,,,,2019-07-12 18:18,Marna -80 Freezer - Shelf 2,BRN80M,G.9,599579,elab JSP,,,Collected
7220409,S21082RD1,S21082RD1,,,,,2019-07-12 18:18,Marna -80 Freezer - Shelf 2,BRN80M,F.9,599579,elab JSP,,,Collected
7220411,S21681RD1,S21681RD1,,,,,2019-07-12 18:18,Marna -80 Freezer - Shelf 2,BRN80M,E.9,599579,elab JSP,,,Collected
7220414,S20921RD1,S20921RD1,,,,,2019-07-12 18:18,Marna -80 Freezer - Shelf 2,BRN80M,D.9,599579,elab JSP,,,Being Processed
7223690,S20543RD1,S20543RD1,,,,,2019-07-15 15:49,Marna -80 Freezer - Shelf 2,BRN80M,E.7,599579,elab JSP,,,Collected
7223691,S20544RD1,S20544RD1,,,,,2019-07-15 15:49,Marna -80 Freezer - Shelf 2,BRN80M,F.7,599579,elab JSP,,,Collected
7223693,S22038RD1,S22038RD1,,,,,2019-07-15 15:49,Marna -80 Freezer - Shelf 2,BRN80M,B.7,599579,elab JSP,,,Collected
7223694,S20547RD1,S20547RD1,,,,,2019-07-15 15:49,Marna -80 Freezer - Shelf 2,BRN80M,C.7,599579,elab JSP,,,Collected
7223696,S22033RD1,S22033RD1,,,,,2019-07-15 15:49,Marna -80 Freezer - Shelf 2,BRN80M,A.7,599579,elab JSP,,,Collected
7223697,S20548RD1,S20548RD1,,,,,2019-07-15 15:49,Marna -80 Freezer - Shelf 2,BRN80M,D.7,599579,elab JSP,,,Collected
7223699,S22037RD1,S22037RD1,,,,,2019-07-15 15:49,Marna -80 Freezer - Shelf 2,BRN80M,G.8,599579,elab JSP,,,Collected
7223700,S22031RD1,S22031RD1,,,,,2019-07-15 15:49,Marna -80 Freezer - Shelf 2,BRN80M,H.8,599579,elab JSP,,,Collected
7223702,S22035RD1,S22035RD1,,,,,2019-07-15 15:49,Marna -80 Freezer - Shelf 2,BRN80M,F.8,599579,elab JSP,,,Collected
7223703,S22036RD1,S22036RD1,,,,,2019-07-15 15:49,Marna -80 Freezer - Shelf 2,BRN80M,E.8,599579,elab JSP,,,Collected
7223705,S22034RD1,S22034RD1,,,,,2019-07-15 15:49,Marna -80 Freezer - Shelf 2,BRN80M,C.8,599579,elab JSP,,,Collected
7223706,S22039RD1,S22039RD1,,,,,2019-07-15 15:49,Marna -80 Freezer - Shelf 2,BRN80M,D.8,599579,elab JSP,,,Collected
7223708,S22040RD1,S22040RD1,,,,,2019-07-15 15:49,Marna -80 Freezer - Shelf 2,BRN80M,B.8,599579,elab JSP,,,Collected
7228548,S22064RD1,S22064RD1,,,,,2019-07-16 0:21,Marna -80 Freezer - Shelf 2,BRN80M,G.12,599579,elab JSP,,,Collected
7228550,S22032RD1,S22032RD1,,,,,2019-07-16 0:21,Marna -80 Freezer - Shelf 2,BRN80M,A.8,599579,elab JSP,,,Collected
7228553,S22061RD1,S22061RD1,,,,,2019-07-16 0:21,Marna -80 Freezer - Shelf 2,BRN80M,F.12,599579,elab JSP,,,Collected
7228554,S22065RD1,S22065RD1,,,,,2019-07-16 0:21,Marna -80 Freezer - Shelf 2,BRN80M,E.12,599579,elab JSP,,,Collected
7228557,S22067RD1,S22067RD1,,,,,2019-07-16 0:21,Marna -80 Freezer - Shelf 2,BRN80M,D.12,599579,elab JSP,,,Collected
7228559,S22062RD1,S22062RD1,,,,,2019-07-16 0:21,Marna -80 Freezer - Shelf 2,BRN80M,C.12,599579,elab JSP,,,Collected
7228560,S22063RD1,S22063RD1,,,,,2019-07-16 0:21,Marna -80 Freezer - Shelf 2,BRN80M,B.12,599579,elab JSP,,,Collected
7228562,S22066RD1,S22066RD1,,,,,2019-07-16 0:21,Marna -80 Freezer - Shelf 2,BRN80M,A.12,599579,elab JSP,,,Collected
7229723,S22122RD1,S22122RD1,,,,,2019-07-16 3:02,Marna -80 Freezer - Shelf 2,BRN80M,C.9,599579,elab JSP,,,Collected
7229724,S22124RD1,S22124RD1,,,,,2019-07-16 3:02,Marna -80 Freezer - Shelf 2,BRN80M,B.9,599579,elab JSP,,,Collected
7229727,S22123RD1,S22123RD1,,,,,2019-07-16 3:02,Marna -80 Freezer - Shelf 2,BRN80M,A.9,599579,elab JSP,,,Collected
7230170,S22125RD1,S22125RD1,,,,,2019-07-16 15:30,Marna -80 Freezer - Shelf 2,BRN81M,G.3,601533,elab JSP,,,Collected
7230171,S22128RD1,S22128RD1,,,,,2019-07-16 15:30,Marna -80 Freezer - Shelf 2,BRN81M,H.3,601533,elab JSP,,,Collected
7230173,S22126RD1,S22126RD1,,,,,2019-07-16 15:30,Marna -80 Freezer - Shelf 2,BRN81M,F.3,601533,elab JSP,,,Collected
7230174,S22121RD1,S22121RD1,,,,,2019-07-16 15:30,Marna -80 Freezer - Shelf 2,BRN81M,E.3,601533,elab JSP,,,Collected
7230176,S22129RD1,S22129RD1,,,,,2019-07-16 15:30,Marna -80 Freezer - Shelf 2,BRN81M,C.3,601533,elab JSP,,,Collected
7230177,S22127RD1,S22127RD1,,,,,2019-07-16 15:30,Marna -80 Freezer - Shelf 2,BRN81M,D.3,601533,elab JSP,,,Collected
7230179,S22130RD1,S22130RD1,,,,,2019-07-16 15:30,Marna -80 Freezer - Shelf 2,BRN81M,B.3,601533,elab JSP,,,Collected
7231973,S20831RD1,S20831RD1,,,,,2019-07-16 19:03,Marna -80 Freezer - Shelf 2,BRN81M,H.8,601533,elab JSP,,,Being Processed
7231974,S20832RD1,S20832RD1,,,,,2019-07-16 19:03,Marna -80 Freezer - Shelf 2,BRN81M,G.8,601533,elab JSP,,,Collected
7231976,S20833RD1,S20833RD1,,,,,2019-07-16 19:03,Marna -80 Freezer - Shelf 2,BRN81M,A.3,601533,elab JSP,,,Being Processed
7240736,S22241RD1,S22241RD1,,,,,2019-07-17 15:10,Marna -80 Freezer - Shelf 2,BRN81M,G.1,601533,elab JSP,,,Collected
7240737,S22249RD1,S22249RD1,,,,,2019-07-17 15:10,Marna -80 Freezer - Shelf 2,BRN81M,H.1,601533,elab JSP,,,Collected
7240739,S22243RD1,S22243RD1,,,,,2019-07-17 15:10,Marna -80 Freezer - Shelf 2,BRN81M,C.1,601533,elab JSP,,,Collected
7240740,S22244RD1,S22244RD1,,,,,2019-07-17 15:10,Marna -80 Freezer - Shelf 2,BRN81M,F.1,601533,elab JSP,,,Collected
7240743,S22242RD1,S22242RD1,,,,,2019-07-17 15:10,Marna -80 Freezer - Shelf 2,BRN81M,E.1,601533,elab JSP,,,Collected
7240746,S22247RD1,S22247RD1,,,,,2019-07-17 15:10,Marna -80 Freezer - Shelf 2,BRN81M,D.1,601533,elab JSP,,,Collected
7240748,S22248RD1,S22248RD1,,,,,2019-07-17 15:10,Marna -80 Freezer - Shelf 2,BRN81M,B.1,601533,elab JSP,,,Collected
7240749,S22245RD1,S22245RD1,,,,,2019-07-17 15:10,Marna -80 Freezer - Shelf 2,BRN81M,A.1,601533,elab JSP,,,Collected
7240751,S22246RD1,S22246RD1,,,,,2019-07-17 15:10,Marna -80 Freezer - Shelf 2,BRN81M,H.4,601533,elab JSP,,,Collected
7240754,S22250RD1,S22250RD1,,,,,2019-07-17 15:10,Marna -80 Freezer - Shelf 2,BRN81M,G.4,601533,elab JSP,,,Collected
7245602,S20803RD1,S20803RD1,,,,,2019-07-17 17:09,Marna -80 Freezer - Shelf 2,BRN80M,B.10,599579,elab JSP,,,Collected
7245603,S20802RD1,S20802RD1,,,,,2019-07-17 17:09,Marna -80 Freezer - Shelf 2,BRN80M,A.10,599579,elab JSP,,,Collected
7245605,S20801RD1,S20801RD1,,,,,2019-07-17 17:09,Marna -80 Freezer - Shelf 2,BRN80M,C.10,599579,elab JSP,,,Collected
