"sampleID"	"barcode"	"name"	"description"	"note"	"quantity"	"expiration"	"created"	"Storage"	"storageLayerName"	"Storage Position"	"storageLayerID"	"fullName"	"clonedFrom"	"clonedFromSampleID"	"Sample Status"
"7189199"	"S20586SC1"	"S20586SC1"	""	""	""	""	"2019-07-04 17:09"	"Prep Salmon Shelves - Shelf C - Scale Book Box 1 - Scale Bag 18"	"BSC00187"	"6"	"598155"	"elab JSP"	""	""	"Collected"
"7189200"	"S20590SC1"	"S20590SC1"	""	""	""	""	"2019-07-04 17:09"	"Prep Salmon Shelves - Shelf C - Scale Book Box 1 - Scale Bag 18"	"BSC00187"	"10"	"598155"	"elab JSP"	""	""	"Collected"
"7189202"	"S20583SC1"	"S20583SC1"	""	""	""	""	"2019-07-04 17:09"	"Prep Salmon Shelves - Shelf C - Scale Book Box 1 - Scale Bag 18"	"BSC00187"	"2"	"598155"	"elab JSP"	""	""	"Collected"
"7189203"	"S21643SC1"	"S21643SC1"	""	""	""	""	"2019-07-04 17:09"	"Prep Salmon Shelves - Shelf C - Scale Book Box 1 - Scale Bag 18"	"BSC00187"	"13"	"598155"	"elab JSP"	""	""	"Collected"
"7189205"	"S20589SC1"	"S20589SC1"	""	""	""	""	"2019-07-04 17:09"	"Prep Salmon Shelves - Shelf C - Scale Book Box 1 - Scale Bag 18"	"BSC00187"	"9"	"598155"	"elab JSP"	""	""	"Collected"
"7189208"	"S21642SC1"	"S21642SC1"	""	""	""	""	"2019-07-04 17:09"	"Prep Salmon Shelves - Shelf C - Scale Book Box 1 - Scale Bag 18"	"BSC00187"	"12"	"598155"	"elab JSP"	""	""	"Collected"
"7189211"	"S21641SC1"	"S21641SC1"	""	""	""	""	"2019-07-04 17:09"	"Prep Salmon Shelves - Shelf C - Scale Book Box 1 - Scale Bag 18"	"BSC00187"	"11"	"598155"	"elab JSP"	""	""	"Collected"
"7189212"	"S21644SC1"	"S21644SC1"	""	""	""	""	"2019-07-04 17:09"	"Prep Salmon Shelves - Shelf C - Scale Book Box 1 - Scale Bag 18"	"BSC00187"	"14"	"598155"	"elab JSP"	""	""	"Collected"
"7189215"	"S21645SC1"	"S21645SC1"	""	""	""	""	"2019-07-04 17:09"	"Prep Salmon Shelves - Shelf C - Scale Book Box 1 - Scale Bag 18"	"BSC00187"	"15"	"598155"	"elab JSP"	""	""	"Collected"
"7189217"	"S21646SC1"	"S21646SC1"	""	""	""	""	"2019-07-04 17:09"	"Prep Salmon Shelves - Shelf C - Scale Book Box 1 - Scale Bag 18"	"BSC00187"	"16"	"598155"	"elab JSP"	""	""	"Collected"
"7189220"	"S21647SC1"	"S21647SC1"	""	""	""	""	"2019-07-04 17:09"	"Prep Salmon Shelves - Shelf C - Scale Book Box 1 - Scale Bag 18"	"BSC00187"	"17"	"598155"	"elab JSP"	""	""	"Collected"
"7189221"	"S21648SC1"	"S21648SC1"	""	""	""	""	"2019-07-04 17:09"	"Prep Salmon Shelves - Shelf C - Scale Book Box 1 - Scale Bag 18"	"BSC00187"	"18"	"598155"	"elab JSP"	""	""	"Collected"
"7189224"	"S21649SC1"	"S21649SC1"	""	""	""	""	"2019-07-04 17:09"	"Prep Salmon Shelves - Shelf C - Scale Book Box 1 - Scale Bag 18"	"BSC00187"	"19"	"598155"	"elab JSP"	""	""	"Collected"
"7189226"	"S21650SC1"	"S21650SC1"	""	""	""	""	"2019-07-04 17:09"	"Prep Salmon Shelves - Shelf C - Scale Book Box 1 - Scale Bag 18"	"BSC00187"	"20"	"598155"	"elab JSP"	""	""	"Collected"
"7189611"	"S22015SC1"	"S22015SC1"	""	""	""	""	"2019-07-05 00:19"	"Prep Salmon Shelves - Shelf C - Scale Book Box 1 - Scale Bag 18"	"BSC00189"	"14"	"598158"	"elab JSP"	""	""	"Collected"
"7189613"	"S22014SC1"	"S22014SC1"	""	""	""	""	"2019-07-05 00:19"	"Prep Salmon Shelves - Shelf C - Scale Book Box 1 - Scale Bag 18"	"BSC00189"	"13"	"598158"	"elab JSP"	""	""	"Collected"
"7189614"	"S22011SC1"	"S22011SC1"	""	""	""	""	"2019-07-05 00:19"	"Prep Salmon Shelves - Shelf C - Scale Book Box 1 - Scale Bag 18"	"BSC00189"	"12"	"598158"	"elab JSP"	""	""	"Collected"
"7189616"	"S22020SC1"	"S22020SC1"	""	""	""	""	"2019-07-05 00:19"	"Prep Salmon Shelves - Shelf C - Scale Book Box 1 - Scale Bag 18"	"BSC00189"	"16"	"598158"	"elab JSP"	""	""	"Collected"
"7189617"	"S22017SC1"	"S22017SC1"	""	""	""	""	"2019-07-05 00:19"	"Prep Salmon Shelves - Shelf C - Scale Book Box 1 - Scale Bag 18"	"BSC00189"	"15"	"598158"	"elab JSP"	""	""	"Collected"
"7189619"	"S22013SC1"	"S22013SC1"	""	""	""	""	"2019-07-05 00:19"	"Prep Salmon Shelves - Shelf C - Scale Book Box 1 - Scale Bag 18"	"BSC00189"	"17"	"598158"	"elab JSP"	""	""	"Collected"
"7189622"	"S22016SC1"	"S22016SC1"	""	""	""	""	"2019-07-05 00:19"	"Prep Salmon Shelves - Shelf C - Scale Book Box 1 - Scale Bag 18"	"BSC00189"	"18"	"598158"	"elab JSP"	""	""	"Collected"
"7189623"	"S22018SC1"	"S22018SC1"	""	""	""	""	"2019-07-05 00:19"	"Prep Salmon Shelves - Shelf C - Scale Book Box 1 - Scale Bag 18"	"BSC00189"	"19"	"598158"	"elab JSP"	""	""	"Collected"
"7189626"	"S22019SC1"	"S22019SC1"	""	""	""	""	"2019-07-05 00:19"	"Prep Salmon Shelves - Shelf C - Scale Book Box 1 - Scale Bag 18"	"BSC00189"	"20"	"598158"	"elab JSP"	""	""	"Collected"
"7202136"	"S22107SC1"	"S22107SC1"	""	""	""	""	"2019-07-10 00:38"	"Prep Salmon Shelves - Shelf C - Scale Book Box 1 - Scale Bag 18"	"BSC00189"	"21"	"598158"	"elab JSP"	""	""	"Collected"
"7202138"	"S22108SC1"	"S22108SC1"	""	""	""	""	"2019-07-10 00:38"	"Prep Salmon Shelves - Shelf C - Scale Book Box 1 - Scale Bag 18"	"BSC00189"	"22"	"598158"	"elab JSP"	""	""	"Collected"
"7202139"	"S22109SC1"	"S22109SC1"	""	""	""	""	"2019-07-10 00:38"	"Prep Salmon Shelves - Shelf C - Scale Book Box 1 - Scale Bag 18"	"BSC00189"	"23"	"598158"	"elab JSP"	""	""	"Collected"
"7202142"	"S22110SC1"	"S22110SC1"	""	""	""	""	"2019-07-10 00:38"	"Prep Salmon Shelves - Shelf C - Scale Book Box 1 - Scale Bag 18"	"BSC00189"	"24"	"598158"	"elab JSP"	""	""	"Collected"
"7202145"	"S22101SC1"	"S22101SC1"	""	""	""	""	"2019-07-10 00:38"	"Prep Salmon Shelves - Shelf C - Scale Book Box 1 - Scale Bag 18"	"BSC00189"	"25"	"598158"	"elab JSP"	""	""	"Collected"
"7202147"	"S22103SC1"	"S22103SC1"	""	""	""	""	"2019-07-10 00:38"	"Prep Salmon Shelves - Shelf C - Scale Book Box 1 - Scale Bag 18"	"BSC00189"	"26"	"598158"	"elab JSP"	""	""	"Collected"
"7202150"	"S22105SC1"	"S22105SC1"	""	""	""	""	"2019-07-10 00:38"	"Prep Salmon Shelves - Shelf C - Scale Book Box 1 - Scale Bag 18"	"BSC00189"	"27"	"598158"	"elab JSP"	""	""	"Collected"
"7202153"	"S22104SC1"	"S22104SC1"	""	""	""	""	"2019-07-10 00:38"	"Prep Salmon Shelves - Shelf C - Scale Book Box 1 - Scale Bag 18"	"BSC00189"	"28"	"598158"	"elab JSP"	""	""	"Collected"
"7202156"	"S22106SC1"	"S22106SC1"	""	""	""	""	"2019-07-10 00:38"	"Prep Salmon Shelves - Shelf C - Scale Book Box 1 - Scale Bag 18"	"BSC00189"	"29"	"598158"	"elab JSP"	""	""	"Collected"
"7202157"	"S22102SC1"	"S22102SC1"	""	""	""	""	"2019-07-10 00:38"	"Prep Salmon Shelves - Shelf C - Scale Book Box 1 - Scale Bag 18"	"BSC00189"	"30"	"598158"	"elab JSP"	""	""	"Collected"
"7202160"	"S20597SC1"	"S20597SC1"	""	""	""	""	"2019-07-10 00:38"	"Prep Salmon Shelves - Shelf C - Scale Book Box 1 - Scale Bag 18"	"BSC00189"	"31"	"598158"	"elab JSP"	""	""	"Collected"
"7202163"	"S20598SC1"	"S20598SC1"	""	""	""	""	"2019-07-10 00:38"	"Prep Salmon Shelves - Shelf C - Scale Book Box 1 - Scale Bag 18"	"BSC00189"	"32"	"598158"	"elab JSP"	""	""	"Collected"
"7202166"	"S20593SC1"	"S20593SC1"	""	""	""	""	"2019-07-10 00:38"	"Prep Salmon Shelves - Shelf C - Scale Book Box 1 - Scale Bag 18"	"BSC00189"	"33"	"598158"	"elab JSP"	""	""	"Collected"
"7202168"	"S20600SC1"	"S20600SC1"	""	""	""	""	"2019-07-10 00:38"	"Prep Salmon Shelves - Shelf C - Scale Book Box 1 - Scale Bag 18"	"BSC00189"	"34"	"598158"	"elab JSP"	""	""	"Collected"
"7202171"	"S20596SC1"	"S20596SC1"	""	""	""	""	"2019-07-10 00:38"	"Prep Salmon Shelves - Shelf C - Scale Book Box 1 - Scale Bag 18"	"BSC00189"	"35"	"598158"	"elab JSP"	""	""	"Collected"
"7202172"	"S20591SC1"	"S20591SC1"	""	""	""	""	"2019-07-10 00:38"	"Prep Salmon Shelves - Shelf C - Scale Book Box 1 - Scale Bag 18"	"BSC00189"	"37"	"598158"	"elab JSP"	""	""	"Collected"
"7202174"	"S20594SC1"	"S20594SC1"	""	""	""	""	"2019-07-10 00:38"	"Prep Salmon Shelves - Shelf C - Scale Book Box 1 - Scale Bag 18"	"BSC00189"	"36"	"598158"	"elab JSP"	""	""	"Collected"
"7202175"	"S20595SC1"	"S20595SC1"	""	""	""	""	"2019-07-10 00:38"	"Prep Salmon Shelves - Shelf C - Scale Book Box 1 - Scale Bag 18"	"BSC00189"	"38"	"598158"	"elab JSP"	""	""	"Collected"
"7202177"	"S20599SC1"	"S20599SC1"	""	""	""	""	"2019-07-10 00:38"	"Prep Salmon Shelves - Shelf C - Scale Book Box 1 - Scale Bag 18"	"BSC00189"	"39"	"598158"	"elab JSP"	""	""	"Collected"
"7202180"	"S20592SC1"	"S20592SC1"	""	""	""	""	"2019-07-10 00:38"	"Prep Salmon Shelves - Shelf C - Scale Book Box 1 - Scale Bag 18"	"BSC00189"	"40"	"598158"	"elab JSP"	""	""	"Collected"
"7202349"	"S20881SC1"	"S20881SC1"	""	""	""	""	"2019-07-10 01:22"	"Prep Salmon Shelves - Shelf C - Scale Book Box 1 - Scale Bag 18"	"BSC00190"	"10"	"599583"	"elab JSP"	""	""	"Collected"
"7202351"	"S20883SC1"	"S20883SC1"	""	""	""	""	"2019-07-10 01:22"	"Prep Salmon Shelves - Shelf C - Scale Book Box 1 - Scale Bag 18"	"BSC00190"	"3"	"599583"	"elab JSP"	""	""	"Collected"
"7202352"	"S20882SC1"	"S20882SC1"	""	""	""	""	"2019-07-10 01:22"	"Prep Salmon Shelves - Shelf C - Scale Book Box 1 - Scale Bag 18"	"BSC00190"	"2"	"599583"	"elab JSP"	""	""	"Collected"
"7202354"	"S20885SC1"	"S20885SC1"	""	""	""	""	"2019-07-10 01:22"	"Prep Salmon Shelves - Shelf C - Scale Book Box 1 - Scale Bag 18"	"BSC00190"	"1"	"599583"	"elab JSP"	""	""	"Collected"
"7202355"	"S20886SC1"	"S20886SC1"	""	""	""	""	"2019-07-10 01:22"	"Prep Salmon Shelves - Shelf C - Scale Book Box 1 - Scale Bag 18"	"BSC00190"	"6"	"599583"	"elab JSP"	""	""	"Collected"
"7202357"	"S20890SC1"	"S20890SC1"	""	""	""	""	"2019-07-10 01:22"	"Prep Salmon Shelves - Shelf C - Scale Book Box 1 - Scale Bag 18"	"BSC00190"	"7"	"599583"	"elab JSP"	""	""	"Collected"
"7202360"	"S20888SC1"	"S20888SC1"	""	""	""	""	"2019-07-10 01:22"	"Prep Salmon Shelves - Shelf C - Scale Book Box 1 - Scale Bag 18"	"BSC00190"	"8"	"599583"	"elab JSP"	""	""	"Collected"
"7202361"	"S20884SC1"	"S20884SC1"	""	""	""	""	"2019-07-10 01:22"	"Prep Salmon Shelves - Shelf C - Scale Book Box 1 - Scale Bag 18"	"BSC00190"	"9"	"599583"	"elab JSP"	""	""	"Collected"
"7202364"	"S20889SC1"	"S20889SC1"	""	""	""	""	"2019-07-10 01:22"	"Prep Salmon Shelves - Shelf C - Scale Book Box 1 - Scale Bag 18"	"BSC00190"	"11"	"599583"	"elab JSP"	""	""	"Collected"
"7202366"	"S20887SC1"	"S20887SC1"	""	""	""	""	"2019-07-10 01:22"	"Prep Salmon Shelves - Shelf C - Scale Book Box 1 - Scale Bag 18"	"BSC00190"	"12"	"599583"	"elab JSP"	""	""	"Collected"
"7202369"	"S22100SC1"	"S22100SC1"	""	""	""	""	"2019-07-10 01:22"	"Prep Salmon Shelves - Shelf C - Scale Book Box 1 - Scale Bag 18"	"BSC00190"	"13"	"599583"	"elab JSP"	""	""	"Collected"
"7202370"	"S22095SC1"	"S22095SC1"	""	""	""	""	"2019-07-10 01:22"	"Prep Salmon Shelves - Shelf C - Scale Book Box 1 - Scale Bag 18"	"BSC00190"	"14"	"599583"	"elab JSP"	""	""	"Collected"
"7202373"	"S22096SC1"	"S22096SC1"	""	""	""	""	"2019-07-10 01:22"	"Prep Salmon Shelves - Shelf C - Scale Book Box 1 - Scale Bag 18"	"BSC00190"	"15"	"599583"	"elab JSP"	""	""	"Collected"
"7202375"	"S22092SC1"	"S22092SC1"	""	""	""	""	"2019-07-10 01:22"	"Prep Salmon Shelves - Shelf C - Scale Book Box 1 - Scale Bag 18"	"BSC00190"	"16"	"599583"	"elab JSP"	""	""	"Collected"
"7202378"	"S22091SC1"	"S22091SC1"	""	""	""	""	"2019-07-10 01:22"	"Prep Salmon Shelves - Shelf C - Scale Book Box 1 - Scale Bag 18"	"BSC00190"	"17"	"599583"	"elab JSP"	""	""	"Collected"
"7202379"	"S22099SC1"	"S22099SC1"	""	""	""	""	"2019-07-10 01:22"	"Prep Salmon Shelves - Shelf C - Scale Book Box 1 - Scale Bag 18"	"BSC00190"	"18"	"599583"	"elab JSP"	""	""	"Collected"
"7202381"	"S22098SC1"	"S22098SC1"	""	""	""	""	"2019-07-10 01:22"	"Prep Salmon Shelves - Shelf C - Scale Book Box 1 - Scale Bag 18"	"BSC00190"	"19"	"599583"	"elab JSP"	""	""	"Collected"
"7202382"	"S22093SC1"	"S22093SC1"	""	""	""	""	"2019-07-10 01:22"	"Prep Salmon Shelves - Shelf C - Scale Book Box 1 - Scale Bag 18"	"BSC00190"	"21"	"599583"	"elab JSP"	""	""	"Collected"
"7202384"	"S22097SC1"	"S22097SC1"	""	""	""	""	"2019-07-10 01:22"	"Prep Salmon Shelves - Shelf C - Scale Book Box 1 - Scale Bag 18"	"BSC00190"	"20"	"599583"	"elab JSP"	""	""	"Collected"
"7202385"	"S22094SC1"	"S22094SC1"	""	""	""	""	"2019-07-10 01:22"	"Prep Salmon Shelves - Shelf C - Scale Book Box 1 - Scale Bag 18"	"BSC00190"	"22"	"599583"	"elab JSP"	""	""	"Collected"
"7218005"	"S20507SC1"	"S20507SC1"	""	""	""	""	"2019-07-12 15:25"	"Prep Salmon Shelves - Shelf C - Scale Book Box 1 - Scale Bag 18"	"BSC00189"	"42"	"598158"	"elab JSP"	""	""	"Collected"
"7218006"	"S20505SC1"	"S20505SC1"	""	""	""	""	"2019-07-12 15:25"	"Prep Salmon Shelves - Shelf C - Scale Book Box 1 - Scale Bag 18"	"BSC00189"	"41"	"598158"	"elab JSP"	""	""	"Collected"
"7218008"	"S20508SC1"	"S20508SC1"	""	""	""	""	"2019-07-12 15:25"	"Prep Salmon Shelves - Shelf C - Scale Book Box 1 - Scale Bag 18"	"BSC00189"	"43"	"598158"	"elab JSP"	""	""	"Collected"
"7218009"	"S20506SC1"	"S20506SC1"	""	""	""	""	"2019-07-12 15:25"	"Prep Salmon Shelves - Shelf C - Scale Book Box 1 - Scale Bag 18"	"BSC00189"	"44"	"598158"	"elab JSP"	""	""	"Collected"
"7218011"	"S20501SC1"	"S20501SC1"	""	""	""	""	"2019-07-12 15:25"	"Prep Salmon Shelves - Shelf C - Scale Book Box 1 - Scale Bag 18"	"BSC00189"	"46"	"598158"	"elab JSP"	""	""	"Collected"
"7218012"	"S20503SC1"	"S20503SC1"	""	""	""	""	"2019-07-12 15:25"	"Prep Salmon Shelves - Shelf C - Scale Book Box 1 - Scale Bag 18"	"BSC00189"	"45"	"598158"	"elab JSP"	""	""	"Collected"
"7218014"	"S20502SC1"	"S20502SC1"	""	""	""	""	"2019-07-12 15:25"	"Prep Salmon Shelves - Shelf C - Scale Book Box 1 - Scale Bag 18"	"BSC00189"	"47"	"598158"	"elab JSP"	""	""	"Collected"
"7218017"	"S20509SC1"	"S20509SC1"	""	""	""	""	"2019-07-12 15:25"	"Prep Salmon Shelves - Shelf C - Scale Book Box 1 - Scale Bag 18"	"BSC00189"	"48"	"598158"	"elab JSP"	""	""	"Collected"
"7218018"	"S20510SC1"	"S20510SC1"	""	""	""	""	"2019-07-12 15:25"	"Prep Salmon Shelves - Shelf C - Scale Book Box 1 - Scale Bag 18"	"BSC00189"	"49"	"598158"	"elab JSP"	""	""	"Collected"
"7218021"	"S20504SC1"	"S20504SC1"	""	""	""	""	"2019-07-12 15:25"	"Prep Salmon Shelves - Shelf C - Scale Book Box 1 - Scale Bag 18"	"BSC00189"	"50"	"598158"	"elab JSP"	""	""	"Collected"
"7218087"	"S20550SC1"	"S20550SC1"	""	""	""	""	"2019-07-12 15:26"	"Prep Salmon Shelves - Shelf C - Scale Book Box 1 - Scale Bag 18"	"BSC00191"	"3"	"600960"	"elab JSP"	""	""	"Collected"
"7218089"	"S20549SC1"	"S20549SC1"	""	""	""	""	"2019-07-12 15:26"	"Prep Salmon Shelves - Shelf C - Scale Book Box 1 - Scale Bag 18"	"BSC00191"	"2"	"600960"	"elab JSP"	""	""	"Collected"
"7218092"	"S20541SC1"	"S20541SC1"	""	""	""	""	"2019-07-12 15:26"	"Prep Salmon Shelves - Shelf C - Scale Book Box 1 - Scale Bag 18"	"BSC00191"	"1"	"600960"	"elab JSP"	""	""	"Collected"
"7218093"	"S20546SC1"	"S20546SC1"	""	""	""	""	"2019-07-12 15:26"	"Prep Salmon Shelves - Shelf C - Scale Book Box 1 - Scale Bag 18"	"BSC00191"	"4"	"600960"	"elab JSP"	""	""	"Collected"
"7218095"	"S20545SC1"	"S20545SC1"	""	""	""	""	"2019-07-12 15:26"	"Prep Salmon Shelves - Shelf C - Scale Book Box 1 - Scale Bag 18"	"BSC00191"	"5"	"600960"	"elab JSP"	""	""	"Collected"
"7218098"	"S20542SC1"	"S20542SC1"	""	""	""	""	"2019-07-12 15:26"	"Prep Salmon Shelves - Shelf C - Scale Book Box 1 - Scale Bag 18"	"BSC00191"	"6"	"600960"	"elab JSP"	""	""	"Collected"
"7220823"	"S21661SC1"	"S21661SC1"	""	""	""	""	"2019-07-12 18:39"	"Prep Salmon Shelves - Shelf C - Scale Book Box 1 - Scale Bag 18"	"BSC00187"	"21"	"598155"	"elab JSP"	""	""	"Collected"
"7220825"	"S21662SC1"	"S21662SC1"	""	""	""	""	"2019-07-12 18:39"	"Prep Salmon Shelves - Shelf C - Scale Book Box 1 - Scale Bag 18"	"BSC00187"	"22"	"598155"	"elab JSP"	""	""	"Collected"
"7220828"	"S21663SC1"	"S21663SC1"	""	""	""	""	"2019-07-12 18:39"	"Prep Salmon Shelves - Shelf C - Scale Book Box 1 - Scale Bag 18"	"BSC00187"	"23"	"598155"	"elab JSP"	""	""	"Collected"
"7220829"	"S21664SC1"	"S21664SC1"	""	""	""	""	"2019-07-12 18:39"	"Prep Salmon Shelves - Shelf C - Scale Book Box 1 - Scale Bag 18"	"BSC00187"	"24"	"598155"	"elab JSP"	""	""	"Collected"
"7220831"	"S21665SC1"	"S21665SC1"	""	""	""	""	"2019-07-12 18:39"	"Prep Salmon Shelves - Shelf C - Scale Book Box 1 - Scale Bag 18"	"BSC00187"	"25"	"598155"	"elab JSP"	""	""	"Collected"
"7220832"	"S21667SC1"	"S21667SC1"	""	""	""	""	"2019-07-12 18:39"	"Prep Salmon Shelves - Shelf C - Scale Book Box 1 - Scale Bag 18"	"BSC00187"	"27"	"598155"	"elab JSP"	""	""	"Collected"
"7220834"	"S21666SC1"	"S21666SC1"	""	""	""	""	"2019-07-12 18:39"	"Prep Salmon Shelves - Shelf C - Scale Book Box 1 - Scale Bag 18"	"BSC00187"	"26"	"598155"	"elab JSP"	""	""	"Collected"
"7220837"	"S21668SC1"	"S21668SC1"	""	""	""	""	"2019-07-12 18:39"	"Prep Salmon Shelves - Shelf C - Scale Book Box 1 - Scale Bag 18"	"BSC00187"	"28"	"598155"	"elab JSP"	""	""	"Collected"
"7220840"	"S21669SC1"	"S21669SC1"	""	""	""	""	"2019-07-12 18:39"	"Prep Salmon Shelves - Shelf C - Scale Book Box 1 - Scale Bag 18"	"BSC00187"	"29"	"598155"	"elab JSP"	""	""	"Collected"
"7220841"	"S21670SC1"	"S21670SC1"	""	""	""	""	"2019-07-12 18:39"	"Prep Salmon Shelves - Shelf C - Scale Book Box 1 - Scale Bag 18"	"BSC00187"	"30"	"598155"	"elab JSP"	""	""	"Collected"
"7220844"	"S22053SC1"	"S22053SC1"	""	""	""	""	"2019-07-12 18:39"	"Prep Salmon Shelves - Shelf C - Scale Book Box 1 - Scale Bag 18"	"BSC00187"	"31"	"598155"	"elab JSP"	""	""	"Collected"
"7220846"	"S22054SC1"	"S22054SC1"	""	""	""	""	"2019-07-12 18:39"	"Prep Salmon Shelves - Shelf C - Scale Book Box 1 - Scale Bag 18"	"BSC00187"	"32"	"598155"	"elab JSP"	""	""	"Collected"
"7220849"	"S22059SC1"	"S22059SC1"	""	""	""	""	"2019-07-12 18:39"	"Prep Salmon Shelves - Shelf C - Scale Book Box 1 - Scale Bag 18"	"BSC00187"	"33"	"598155"	"elab JSP"	""	""	"Collected"
"7220850"	"S22051SC1"	"S22051SC1"	""	""	""	""	"2019-07-12 18:39"	"Prep Salmon Shelves - Shelf C - Scale Book Box 1 - Scale Bag 18"	"BSC00187"	"34"	"598155"	"elab JSP"	""	""	"Collected"
"7220853"	"S22060SC1"	"S22060SC1"	""	""	""	""	"2019-07-12 18:39"	"Prep Salmon Shelves - Shelf C - Scale Book Box 1 - Scale Bag 18"	"BSC00187"	"35"	"598155"	"elab JSP"	""	""	"Collected"
"7220855"	"S22057SC1"	"S22057SC1"	""	""	""	""	"2019-07-12 18:39"	"Prep Salmon Shelves - Shelf C - Scale Book Box 1 - Scale Bag 18"	"BSC00187"	"36"	"598155"	"elab JSP"	""	""	"Collected"
"7220856"	"S22058SC1"	"S22058SC1"	""	""	""	""	"2019-07-12 18:39"	"Prep Salmon Shelves - Shelf C - Scale Book Box 1 - Scale Bag 18"	"BSC00187"	"37"	"598155"	"elab JSP"	""	""	"Collected"
"7220858"	"S22052SC1"	"S22052SC1"	""	""	""	""	"2019-07-12 18:39"	"Prep Salmon Shelves - Shelf C - Scale Book Box 1 - Scale Bag 18"	"BSC00187"	"39"	"598155"	"elab JSP"	""	""	"Collected"
