"sampleID"	"barcode"	"name"	"description"	"note"	"quantity"	"expiration"	"created"	"Storage"	"storageLayerName"	"Storage Position"	"storageLayerID"	"fullName"	"clonedFrom"	"clonedFromSampleID"	"Sample Status"	"Column1"
"7166844"	"S22044FA1"	"S22044FA1"	""	""	""	""	"2019-06-28 23:17"	"Prep -80 Freezer #3 - Shelf 1 - Tray 76"	"BFA38"	"56"	"570620"	"elab JSP"	""	""	"Collected"	""
"7166846"	"S22045FA1"	"S22045FA1"	""	""	""	""	"2019-06-28 23:17"	"Prep -80 Freezer #3 - Shelf 1 - Tray 76"	"BFA38"	"55"	"570620"	"elab JSP"	""	""	"Collected"	""
"7166849"	"S22041FA1"	"S22041FA1"	""	""	""	""	"2019-06-28 23:17"	"Prep -80 Freezer #3 - Shelf 1 - Tray 76"	"BFA38"	"57"	"570620"	"elab JSP"	""	""	"Collected"	""
"7166850"	"S22050FA1"	"S22050FA1"	""	""	""	""	"2019-06-28 23:17"	"Prep -80 Freezer #3 - Shelf 1 - Tray 76"	"BFA38"	"59"	"570620"	"elab JSP"	""	""	"Collected"	""
"7166852"	"S22047FA1"	"S22047FA1"	""	""	""	""	"2019-06-28 23:17"	"Prep -80 Freezer #3 - Shelf 1 - Tray 76"	"BFA38"	"58"	"570620"	"elab JSP"	""	""	"Collected"	""
"7166853"	"S22048FA1"	"S22048FA1"	""	""	""	""	"2019-06-28 23:17"	"Prep -80 Freezer #3 - Shelf 1 - Tray 76"	"BFA38"	"60"	"570620"	"elab JSP"	""	""	"Collected"	""
"7166856"	"S22043FA1"	"S22043FA1"	""	""	""	""	"2019-06-28 23:17"	"Prep -80 Freezer #3 - Shelf 1 - Tray 76"	"BFA38"	"61"	"570620"	"elab JSP"	""	""	"Collected"	""
"7166858"	"S22042FA1"	"S22042FA1"	""	""	""	""	"2019-06-28 23:17"	"Prep -80 Freezer #3 - Shelf 1 - Tray 76"	"BFA38"	"62"	"570620"	"elab JSP"	""	""	"Collected"	""
"7166861"	"S22046FA1"	"S22046FA1"	""	""	""	""	"2019-06-28 23:17"	"Prep -80 Freezer #3 - Shelf 1 - Tray 76"	"BFA38"	"63"	"570620"	"elab JSP"	""	""	"Collected"	""
"7166862"	"S22049FA1"	"S22049FA1"	""	""	""	""	"2019-06-28 23:17"	"Prep -80 Freezer #3 - Shelf 1 - Tray 76"	"BFA38"	"64"	"570620"	"elab JSP"	""	""	"Collected"	""
"7166865"	"S22012FA1"	"S22012FA1"	""	""	""	""	"2019-06-28 23:17"	"Prep -80 Freezer #3 - Shelf 1 - Tray 76"	"BFA38"	"65"	"570620"	"elab JSP"	""	""	"Collected"	""
"7167230"	"S20581FA1"	"S20581FA1"	""	""	""	""	"2019-06-29 01:25"	"Prep -80 Freezer #3 - Shelf 1 - Tray 81"	"BFA43"	"1.A"	"597195"	"elab JSP"	""	""	"Collected"	""
"7167231"	"S20582FA1"	"S20582FA1"	""	""	""	""	"2019-06-29 01:25"	"Prep -80 Freezer #3 - Shelf 1 - Tray 81"	"BFA43"	"2.A"	"597195"	"elab JSP"	""	""	"Collected"	""
"7167233"	"S20583FA1"	"S20583FA1"	""	""	""	""	"2019-06-29 01:25"	"Prep -80 Freezer #3 - Shelf 1 - Tray 81"	"BFA43"	"3.A"	"597195"	"elab JSP"	""	""	"Collected"	""
"7167234"	"S20584FA1"	"S20584FA1"	""	""	""	""	"2019-06-29 01:25"	"Prep -80 Freezer #3 - Shelf 1 - Tray 81"	"BFA43"	"4.A"	"597195"	"elab JSP"	""	""	"Collected"	""
"7167237"	"S20585FA1"	"S20585FA1"	""	""	""	""	"2019-06-29 01:25"	"Prep -80 Freezer #3 - Shelf 1 - Tray 81"	"BFA43"	"5.A"	"597195"	"elab JSP"	""	""	"Collected"	""
"7167239"	"S20586FA1"	"S20586FA1"	""	""	""	""	"2019-06-29 01:25"	"Prep -80 Freezer #3 - Shelf 1 - Tray 81"	"BFA43"	"6.A"	"597195"	"elab JSP"	""	""	"Collected"	""
"7167240"	"S20587FA1"	"S20587FA1"	""	""	""	""	"2019-06-29 01:25"	"Prep -80 Freezer #3 - Shelf 1 - Tray 81"	"BFA43"	"7.A"	"597195"	"elab JSP"	""	""	"Collected"	""
"7167242"	"S20588FA1"	"S20588FA1"	""	""	""	""	"2019-06-29 01:25"	"Prep -80 Freezer #3 - Shelf 1 - Tray 81"	"BFA43"	"8.A"	"597195"	"elab JSP"	""	""	"Collected"	""
"7167245"	"S20589FA1"	"S20589FA1"	""	""	""	""	"2019-06-29 01:25"	"Prep -80 Freezer #3 - Shelf 1 - Tray 81"	"BFA43"	"9.A"	"597195"	"elab JSP"	""	""	"Collected"	""
"7167246"	"S20590FA1"	"S20590FA1"	""	""	""	""	"2019-06-29 01:25"	"Prep -80 Freezer #3 - Shelf 1 - Tray 81"	"BFA43"	"1.B"	"597195"	"elab JSP"	""	""	"Collected"	""
"7189106"	"S21641FA1"	"S21641FA1"	""	""	""	""	"2019-07-04 01:50"	"Prep -80 Freezer #3 - Shelf 1 - Tray 81"	"BFA43"	"2.B"	"597195"	"elab JSP"	""	""	"Collected"	""
"7189107"	"S21642FA1"	"S21642FA1"	""	""	""	""	"2019-07-04 01:50"	"Prep -80 Freezer #3 - Shelf 1 - Tray 81"	"BFA43"	"3.B"	"597195"	"elab JSP"	""	""	"Collected"	""
"7189110"	"S21643FA1"	"S21643FA1"	""	""	""	""	"2019-07-04 01:50"	"Prep -80 Freezer #3 - Shelf 1 - Tray 81"	"BFA43"	"4.B"	"597195"	"elab JSP"	""	""	"Collected"	""
"7189112"	"S21644FA1"	"S21644FA1"	""	""	""	""	"2019-07-04 01:50"	"Prep -80 Freezer #3 - Shelf 1 - Tray 81"	"BFA43"	"5.B"	"597195"	"elab JSP"	""	""	"Collected"	""
"7189115"	"S21645FA1"	"S21645FA1"	""	""	""	""	"2019-07-04 01:50"	"Prep -80 Freezer #3 - Shelf 1 - Tray 81"	"BFA43"	"6.B"	"597195"	"elab JSP"	""	""	"Collected"	""
"7189116"	"S21646FA1"	"S21646FA1"	""	""	""	""	"2019-07-04 01:50"	"Prep -80 Freezer #3 - Shelf 1 - Tray 81"	"BFA43"	"7.B"	"597195"	"elab JSP"	""	""	"Collected"	""
"7189119"	"S21647FA1"	"S21647FA1"	""	""	""	""	"2019-07-04 01:50"	"Prep -80 Freezer #3 - Shelf 1 - Tray 81"	"BFA43"	"8.B"	"597195"	"elab JSP"	""	""	"Collected"	""
"7189122"	"S21648FA1"	"S21648FA1"	""	""	""	""	"2019-07-04 01:50"	"Prep -80 Freezer #3 - Shelf 1 - Tray 81"	"BFA43"	"9.B"	"597195"	"elab JSP"	""	""	"Collected"	""
"7189125"	"S21649FA1"	"S21649FA1"	""	""	""	""	"2019-07-04 01:50"	"Prep -80 Freezer #3 - Shelf 1 - Tray 81"	"BFA43"	"1.C"	"597195"	"elab JSP"	""	""	"Collected"	""
"7189127"	"S21650FA1"	"S21650FA1"	""	""	""	""	"2019-07-04 01:50"	"Prep -80 Freezer #3 - Shelf 1 - Tray 81"	"BFA43"	"2.C"	"597195"	"elab JSP"	""	""	"Collected"	""
"7189575"	"S22015FA1"	"S22015FA1"	""	""	""	""	"2019-07-05 00:10"	"Prep -80 Freezer #3 - Shelf 1 - Tray 76"	"BFA38"	"68"	"570620"	"elab JSP"	""	""	"Collected"	""
"7189577"	"S22011FA1"	"S22011FA1"	""	""	""	""	"2019-07-05 00:10"	"Prep -80 Freezer #3 - Shelf 1 - Tray 76"	"BFA38"	"66"	"570620"	"elab JSP"	""	""	"Collected"	""
"7189578"	"S22014FA1"	"S22014FA1"	""	""	""	""	"2019-07-05 00:10"	"Prep -80 Freezer #3 - Shelf 1 - Tray 76"	"BFA38"	"67"	"570620"	"elab JSP"	""	""	"Collected"	""
"7189580"	"S22017FA1"	"S22017FA1"	""	""	""	""	"2019-07-05 00:10"	"Prep -80 Freezer #3 - Shelf 1 - Tray 76"	"BFA38"	"69"	"570620"	"elab JSP"	""	""	"Collected"	""
"7189583"	"S22020FA1"	"S22020FA1"	""	""	""	""	"2019-07-05 00:10"	"Prep -80 Freezer #3 - Shelf 1 - Tray 76"	"BFA38"	"70"	"570620"	"elab JSP"	""	""	"Collected"	""
"7189584"	"S22016FA1"	"S22016FA1"	""	""	""	""	"2019-07-05 00:10"	"Prep -80 Freezer #3 - Shelf 1 - Tray 76"	"BFA38"	"72"	"570620"	"elab JSP"	""	""	"Collected"	""
"7189586"	"S22013FA1"	"S22013FA1"	""	""	""	""	"2019-07-05 00:10"	"Prep -80 Freezer #3 - Shelf 1 - Tray 76"	"BFA38"	"71"	"570620"	"elab JSP"	""	""	"Collected"	""
"7189587"	"S22018FA1"	"S22018FA1"	""	""	""	""	"2019-07-05 00:10"	"Prep -80 Freezer #3 - Shelf 1 - Tray 76"	"BFA38"	"73"	"570620"	"elab JSP"	""	""	"Collected"	""
"7189590"	"S22019FA1"	"S22019FA1"	""	""	""	""	"2019-07-05 00:10"	"Prep -80 Freezer #3 - Shelf 1 - Tray 76"	"BFA38"	"74"	"570620"	"elab JSP"	""	""	"Collected"	""
"7202058"	"S22108FA1"	"S22108FA1"	""	""	""	""	"2019-07-10 00:28"	"Prep -80 Freezer #3 - Shelf 1 - Tray 76"	"BFA38"	"76"	"570620"	"elab JSP"	""	""	"Collected"	""
"7202060"	"S22107FA1"	"S22107FA1"	""	""	""	""	"2019-07-10 00:28"	"Prep -80 Freezer #3 - Shelf 1 - Tray 76"	"BFA38"	"75"	"570620"	"elab JSP"	""	""	"Collected"	""
"7202061"	"S22109FA1"	"S22109FA1"	""	""	""	""	"2019-07-10 00:28"	"Prep -80 Freezer #3 - Shelf 1 - Tray 76"	"BFA38"	"77"	"570620"	"elab JSP"	""	""	"Collected"	""
"7202063"	"S22110FA1"	"S22110FA1"	""	""	""	""	"2019-07-10 00:28"	"Prep -80 Freezer #3 - Shelf 1 - Tray 76"	"BFA38"	"78"	"570620"	"elab JSP"	""	""	"Collected"	""
"7202066"	"S22101FA1"	"S22101FA1"	""	""	""	""	"2019-07-10 00:28"	"Prep -80 Freezer #3 - Shelf 1 - Tray 76"	"BFA38"	"79"	"570620"	"elab JSP"	""	""	"Collected"	""
"7202067"	"S22103FA1"	"S22103FA1"	""	""	""	""	"2019-07-10 00:28"	"Prep -80 Freezer #3 - Shelf 1 - Tray 76"	"BFA38"	"80"	"570620"	"elab JSP"	""	""	"Collected"	""
"7202070"	"S22105FA1"	"S22105FA1"	""	""	""	""	"2019-07-10 00:28"	"Prep -80 Freezer #3 - Shelf 1 - Tray 76"	"BFA38"	"81"	"570620"	"elab JSP"	""	""	"Collected"	""
"7202072"	"S22104FA1"	"S22104FA1"	""	""	""	""	"2019-07-10 00:28"	"Prep -80 Freezer #3 - Shelf 1 - Tray 78"	"BFA45"	"1.A"	"599582"	"elab JSP"	""	""	"Collected"	""
"7202075"	"S22106FA1"	"S22106FA1"	""	""	""	""	"2019-07-10 00:28"	"Prep -80 Freezer #3 - Shelf 1 - Tray 78"	"BFA45"	"2.A"	"599582"	"elab JSP"	""	""	"Collected"	""
"7202078"	"S22102FA1"	"S22102FA1"	""	""	""	""	"2019-07-10 00:28"	"Prep -80 Freezer #3 - Shelf 1 - Tray 78"	"BFA45"	"3.A"	"599582"	"elab JSP"	""	""	"Collected"	""
"7202081"	"S20597FA1"	"S20597FA1"	""	""	""	""	"2019-07-10 00:28"	"Prep -80 Freezer #3 - Shelf 1 - Tray 78"	"BFA45"	"4.A"	"599582"	"elab JSP"	""	""	"Collected"	""
"7202082"	"S20598FA1"	"S20598FA1"	""	""	""	""	"2019-07-10 00:28"	"Prep -80 Freezer #3 - Shelf 1 - Tray 78"	"BFA45"	"5.A"	"599582"	"elab JSP"	""	""	"Collected"	""
"7202085"	"S20593FA1"	"S20593FA1"	""	""	""	""	"2019-07-10 00:28"	"Prep -80 Freezer #3 - Shelf 1 - Tray 78"	"BFA45"	"6.A"	"599582"	"elab JSP"	""	""	"Collected"	""
"7202087"	"S20600FA1"	"S20600FA1"	""	""	""	""	"2019-07-10 00:28"	"Prep -80 Freezer #3 - Shelf 1 - Tray 78"	"BFA45"	"7.A"	"599582"	"elab JSP"	""	""	"Collected"	""
"7202088"	"S20596FA1"	"S20596FA1"	""	""	""	""	"2019-07-10 00:28"	"Prep -80 Freezer #3 - Shelf 1 - Tray 78"	"BFA45"	"8.A"	"599582"	"elab JSP"	""	""	"Collected"	""
"7202090"	"S20591FA1"	"S20591FA1"	""	""	""	""	"2019-07-10 00:28"	"Prep -80 Freezer #3 - Shelf 1 - Tray 78"	"BFA45"	"1.B"	"599582"	"elab JSP"	""	""	"Collected"	""
"7202091"	"S20594FA1"	"S20594FA1"	""	""	""	""	"2019-07-10 00:28"	"Prep -80 Freezer #3 - Shelf 1 - Tray 78"	"BFA45"	"9.A"	"599582"	"elab JSP"	""	""	"Collected"	""
"7202093"	"S20595FA1"	"S20595FA1"	""	""	""	""	"2019-07-10 00:28"	"Prep -80 Freezer #3 - Shelf 1 - Tray 78"	"BFA45"	"2.B"	"599582"	"elab JSP"	""	""	"Collected"	""
"7202096"	"S20599FA1"	"S20599FA1"	""	""	""	""	"2019-07-10 00:28"	"Prep -80 Freezer #3 - Shelf 1 - Tray 78"	"BFA45"	"3.B"	"599582"	"elab JSP"	""	""	"Collected"	""
"7202097"	"S20592FA1"	"S20592FA1"	""	""	""	""	"2019-07-10 00:28"	"Prep -80 Freezer #3 - Shelf 1 - Tray 78"	"BFA45"	"4.B"	"599582"	"elab JSP"	""	""	"Collected"	""
"7202273"	"S20882FA1"	"S20882FA1"	""	""	""	""	"2019-07-10 01:15"	"Prep -80 Freezer #3 - Shelf 1 - Tray 79"	"BFA44"	"2.A"	"597120"	"elab JSP"	""	""	"Collected"	""
"7202276"	"S20881FA1"	"S20881FA1"	""	""	""	""	"2019-07-10 01:15"	"Prep -80 Freezer #3 - Shelf 1 - Tray 79"	"BFA44"	"8.A"	"597120"	"elab JSP"	""	""	"Collected"	""
"7202277"	"S20885FA1"	"S20885FA1"	""	""	""	""	"2019-07-10 01:15"	"Prep -80 Freezer #3 - Shelf 1 - Tray 79"	"BFA44"	"5.A"	"597120"	"elab JSP"	""	""	"Collected"	""
"7202279"	"S20883FA1"	"S20883FA1"	""	""	""	""	"2019-07-10 01:15"	"Prep -80 Freezer #3 - Shelf 1 - Tray 79"	"BFA44"	"3.A"	"597120"	"elab JSP"	""	""	"Collected"	""
"7202280"	"S20886FA1"	"S20886FA1"	""	""	""	""	"2019-07-10 01:15"	"Prep -80 Freezer #3 - Shelf 1 - Tray 79"	"BFA44"	"6.A"	"597120"	"elab JSP"	""	""	"Collected"	""
"7202282"	"S20888FA1"	"S20888FA1"	""	""	""	""	"2019-07-10 01:15"	"Prep -80 Freezer #3 - Shelf 1 - Tray 79"	"BFA44"	"4.A"	"597120"	"elab JSP"	""	""	"Collected"	""
"7202283"	"S20890FA1"	"S20890FA1"	""	""	""	""	"2019-07-10 01:15"	"Prep -80 Freezer #3 - Shelf 1 - Tray 79"	"BFA44"	"1.A"	"597120"	"elab JSP"	""	""	"Collected"	""
"7202285"	"S20884FA1"	"S20884FA1"	""	""	""	""	"2019-07-10 01:15"	"Prep -80 Freezer #3 - Shelf 1 - Tray 79"	"BFA44"	"7.A"	"597120"	"elab JSP"	""	""	"Collected"	""
"7202286"	"S20889FA1"	"S20889FA1"	""	""	""	""	"2019-07-10 01:15"	"Prep -80 Freezer #3 - Shelf 1 - Tray 79"	"BFA44"	"9.A"	"597120"	"elab JSP"	""	""	"Collected"	""
"7202288"	"S20887FA1"	"S20887FA1"	""	""	""	""	"2019-07-10 01:15"	"Prep -80 Freezer #3 - Shelf 1 - Tray 79"	"BFA44"	"1.B"	"597120"	"elab JSP"	""	""	"Collected"	""
"7202289"	"S22100FA1"	"S22100FA1"	""	""	""	""	"2019-07-10 01:15"	"Prep -80 Freezer #3 - Shelf 1 - Tray 79"	"BFA44"	"2.B"	"597120"	"elab JSP"	""	""	"Collected"	""
"7202291"	"S22096FA1"	"S22096FA1"	""	""	""	""	"2019-07-10 01:15"	"Prep -80 Freezer #3 - Shelf 1 - Tray 79"	"BFA44"	"4.B"	"597120"	"elab JSP"	""	""	"Collected"	""
"7202292"	"S22095FA1"	"S22095FA1"	""	""	""	""	"2019-07-10 01:15"	"Prep -80 Freezer #3 - Shelf 1 - Tray 79"	"BFA44"	"3.B"	"597120"	"elab JSP"	""	""	"Collected"	""
"7202295"	"S22092FA1"	"S22092FA1"	""	""	""	""	"2019-07-10 01:15"	"Prep -80 Freezer #3 - Shelf 1 - Tray 79"	"BFA44"	"5.B"	"597120"	"elab JSP"	""	""	"Collected"	""
"7202298"	"S22091FA1"	"S22091FA1"	""	""	""	""	"2019-07-10 01:15"	"Prep -80 Freezer #3 - Shelf 1 - Tray 79"	"BFA44"	"6.B"	"597120"	"elab JSP"	""	""	"Collected"	""
"7202300"	"S22099FA1"	"S22099FA1"	""	""	""	""	"2019-07-10 01:15"	"Prep -80 Freezer #3 - Shelf 1 - Tray 79"	"BFA44"	"7.B"	"597120"	"elab JSP"	""	""	"Collected"	""
"7202303"	"S22098FA1"	"S22098FA1"	""	""	""	""	"2019-07-10 01:15"	"Prep -80 Freezer #3 - Shelf 1 - Tray 79"	"BFA44"	"8.B"	"597120"	"elab JSP"	""	""	"Collected"	""
"7202304"	"S22093FA1"	"S22093FA1"	""	""	""	""	"2019-07-10 01:15"	"Prep -80 Freezer #3 - Shelf 1 - Tray 79"	"BFA44"	"1.C"	"597120"	"elab JSP"	""	""	"Collected"	""
"7202306"	"S22097FA1"	"S22097FA1"	""	""	""	""	"2019-07-10 01:15"	"Prep -80 Freezer #3 - Shelf 1 - Tray 79"	"BFA44"	"9.B"	"597120"	"elab JSP"	""	""	"Collected"	""
"7202307"	"S22094FA1"	"S22094FA1"	""	""	""	""	"2019-07-10 01:15"	"Prep -80 Freezer #3 - Shelf 1 - Tray 79"	"BFA44"	"2.C"	"597120"	"elab JSP"	""	""	"Collected"	""
"7217940"	"S20507FA1"	"S20507FA1"	""	""	""	""	"2019-07-12 15:23"	"Prep -80 Freezer #3 - Shelf 1 - Tray 78"	"BFA45"	"6.B"	"599582"	"elab JSP"	""	""	"Collected"	""
"7217942"	"S20505FA1"	"S20505FA1"	""	""	""	""	"2019-07-12 15:23"	"Prep -80 Freezer #3 - Shelf 1 - Tray 78"	"BFA45"	"5.B"	"599582"	"elab JSP"	""	""	"Collected"	""
"7217945"	"S20508FA1"	"S20508FA1"	""	""	""	""	"2019-07-12 15:23"	"Prep -80 Freezer #3 - Shelf 1 - Tray 78"	"BFA45"	"7.B"	"599582"	"elab JSP"	""	""	"Collected"	""
"7217948"	"S20506FA1"	"S20506FA1"	""	""	""	""	"2019-07-12 15:23"	"Prep -80 Freezer #3 - Shelf 1 - Tray 78"	"BFA45"	"8.B"	"599582"	"elab JSP"	""	""	"Collected"	""
"7217949"	"S20503FA1"	"S20503FA1"	""	""	""	""	"2019-07-12 15:23"	"Prep -80 Freezer #3 - Shelf 1 - Tray 78"	"BFA45"	"9.B"	"599582"	"elab JSP"	""	""	"Collected"	""
"7217952"	"S20501FA1"	"S20501FA1"	""	""	""	""	"2019-07-12 15:23"	"Prep -80 Freezer #3 - Shelf 1 - Tray 78"	"BFA45"	"1.C"	"599582"	"elab JSP"	""	""	"Collected"	""
"7217954"	"S20502FA1"	"S20502FA1"	""	""	""	""	"2019-07-12 15:23"	"Prep -80 Freezer #3 - Shelf 1 - Tray 78"	"BFA45"	"2.C"	"599582"	"elab JSP"	""	""	"Collected"	""
"7217957"	"S20509FA1"	"S20509FA1"	""	""	""	""	"2019-07-12 15:23"	"Prep -80 Freezer #3 - Shelf 1 - Tray 78"	"BFA45"	"3.C"	"599582"	"elab JSP"	""	""	"Collected"	""
"7217958"	"S20510FA1"	"S20510FA1"	""	""	""	""	"2019-07-12 15:23"	"Prep -80 Freezer #3 - Shelf 1 - Tray 78"	"BFA45"	"4.C"	"599582"	"elab JSP"	""	""	"Collected"	""
"7217961"	"S20504FA1"	"S20504FA1"	""	""	""	""	"2019-07-12 15:23"	"Prep -80 Freezer #3 - Shelf 1 - Tray 78"	"BFA45"	"5.C"	"599582"	"elab JSP"	""	""	"Collected"	""
"7217963"	"S20541FA1"	"S20541FA1"	""	""	""	""	"2019-07-12 15:23"	"Prep -80 Freezer #3 - Shelf 1 - Tray 78"	"BFA45"	"6.C"	"599582"	"elab JSP"	""	""	"Collected"	""
"7217966"	"S20549FA1"	"S20549FA1"	""	""	""	""	"2019-07-12 15:23"	"Prep -80 Freezer #3 - Shelf 1 - Tray 78"	"BFA45"	"7.C"	"599582"	"elab JSP"	""	""	"Collected"	""
"7217967"	"S20550FA1"	"S20550FA1"	""	""	""	""	"2019-07-12 15:23"	"Prep -80 Freezer #3 - Shelf 1 - Tray 78"	"BFA45"	"8.C"	"599582"	"elab JSP"	""	""	"Collected"	""
"7217970"	"S20546FA1"	"S20546FA1"	""	""	""	""	"2019-07-12 15:23"	"Prep -80 Freezer #3 - Shelf 1 - Tray 78"	"BFA45"	"9.C"	"599582"	"elab JSP"	""	""	"Collected"	""
"7217972"	"S20542FA1"	"S20542FA1"	""	""	""	""	"2019-07-12 15:23"	"Prep -80 Freezer #3 - Shelf 1 - Tray 78"	"BFA45"	"2.D"	"599582"	"elab JSP"	""	""	"Collected"	""
"7217973"	"S20545FA1"	"S20545FA1"	""	""	""	""	"2019-07-12 15:23"	"Prep -80 Freezer #3 - Shelf 1 - Tray 78"	"BFA45"	"1.D"	"599582"	"elab JSP"	""	""	"Collected"	""
"7219359"	"S22000FA1"	"S22000FA1"	""	""	""	""	"2019-07-12 17:32"	"Prep -80 Freezer #3 - Shelf 1 - Tray 80"	"BFA47"	"8.A"	"609603"	"elab JSP"	""	""	"Collected"	""
"7219361"	"S22071FA1"	"S22071FA1"	""	""	""	""	"2019-07-12 17:32"	"Prep -80 Freezer #3 - Shelf 1 - Tray 78"	"BFA39"	"28"	"570614"	"elab JSP"	""	""	"Collected"	""
"7219362"	"S22079FA1"	"S22079FA1"	""	""	""	""	"2019-07-12 17:32"	"Prep -80 Freezer #3 - Shelf 1 - Tray 78"	"BFA39"	"25"	"570614"	"elab JSP"	""	""	"Collected"	""
"7219364"	"S22077FA1"	"S22077FA1"	""	""	""	""	"2019-07-12 17:32"	"Prep -80 Freezer #3 - Shelf 1 - Tray 78"	"BFA39"	"27"	"570614"	"elab JSP"	""	""	"Collected"	""
"7219365"	"S22076FA1"	"S22076FA1"	""	""	""	""	"2019-07-12 17:32"	"Prep -80 Freezer #3 - Shelf 1 - Tray 78"	"BFA39"	"29"	"570614"	"elab JSP"	""	""	"Collected"	""
"7219367"	"S22078FA1"	"S22078FA1"	""	""	""	""	"2019-07-12 17:32"	"Prep -80 Freezer #3 - Shelf 1 - Tray 78"	"BFA39"	"30"	"570614"	"elab JSP"	""	""	"Collected"	""
"7219368"	"S22072FA1"	"S22072FA1"	""	""	""	""	"2019-07-12 17:32"	"Prep -80 Freezer #3 - Shelf 1 - Tray 78"	"BFA39"	"31"	"570614"	"elab JSP"	""	""	"Collected"	""
"7219370"	"S22073FA1"	"S22073FA1"	""	""	""	""	"2019-07-12 17:32"	"Prep -80 Freezer #3 - Shelf 1 - Tray 78"	"BFA39"	"33"	"570614"	"elab JSP"	""	""	"Collected"	""
"7219371"	"S22080FA1"	"S22080FA1"	""	""	""	""	"2019-07-12 17:32"	"Prep -80 Freezer #3 - Shelf 1 - Tray 78"	"BFA39"	"32"	"570614"	"elab JSP"	""	""	"Collected"	""
"7219374"	"S22074FA1"	"S22074FA1"	""	""	""	""	"2019-07-12 17:32"	"Prep -80 Freezer #3 - Shelf 1 - Tray 78"	"BFA39"	"34"	"570614"	"elab JSP"	""	""	"Collected"	""
"7219377"	"S20569FA1"	"S20569FA1"	""	""	""	""	"2019-07-12 17:32"	"Prep -80 Freezer #3 - Shelf 1 - Tray 78"	"BFA39"	"35"	"570614"	"elab JSP"	""	""	"Collected"	""
"7219379"	"S20570FA1"	"S20570FA1"	""	""	""	""	"2019-07-12 17:32"	"Prep -80 Freezer #3 - Shelf 1 - Tray 78"	"BFA39"	"36"	"570614"	"elab JSP"	""	""	"Collected"	""
"7219382"	"S20568FA1"	"S20568FA1"	""	""	""	""	"2019-07-12 17:32"	"Prep -80 Freezer #3 - Shelf 1 - Tray 78"	"BFA39"	"37"	"570614"	"elab JSP"	""	""	"Collected"	""
"7219383"	"S20566FA1"	"S20566FA1"	""	""	""	""	"2019-07-12 17:32"	"Prep -80 Freezer #3 - Shelf 1 - Tray 78"	"BFA39"	"38"	"570614"	"elab JSP"	""	""	"Collected"	""
"7220648"	"S21662FA1"	"S21662FA1"	""	""	""	""	"2019-07-12 18:31"	"Prep -80 Freezer #3 - Shelf 1 - Tray 81"	"BFA43"	"4.C"	"597195"	"elab JSP"	""	""	"Collected"	""
"7220649"	"S21661FA1"	"S21661FA1"	""	""	""	""	"2019-07-12 18:31"	"Prep -80 Freezer #3 - Shelf 1 - Tray 81"	"BFA43"	"3.C"	"597195"	"elab JSP"	""	""	"Collected"	""
"7220652"	"S21663FA1"	"S21663FA1"	""	""	""	""	"2019-07-12 18:31"	"Prep -80 Freezer #3 - Shelf 1 - Tray 81"	"BFA43"	"5.C"	"597195"	"elab JSP"	""	""	"Collected"	""
"7220654"	"S21664FA1"	"S21664FA1"	""	""	""	""	"2019-07-12 18:31"	"Prep -80 Freezer #3 - Shelf 1 - Tray 81"	"BFA43"	"6.C"	"597195"	"elab JSP"	""	""	"Collected"	""
"7220657"	"S21665FA1"	"S21665FA1"	""	""	""	""	"2019-07-12 18:31"	"Prep -80 Freezer #3 - Shelf 1 - Tray 81"	"BFA43"	"7.C"	"597195"	"elab JSP"	""	""	"Collected"	""
"7220658"	"S21666FA1"	"S21666FA1"	""	""	""	""	"2019-07-12 18:31"	"Prep -80 Freezer #3 - Shelf 1 - Tray 81"	"BFA43"	"8.C"	"597195"	"elab JSP"	""	""	"Collected"	""
"7220660"	"S21667FA1"	"S21667FA1"	""	""	""	""	"2019-07-12 18:31"	"Prep -80 Freezer #3 - Shelf 1 - Tray 81"	"BFA43"	"9.C"	"597195"	"elab JSP"	""	""	"Collected"	""
"7220661"	"S21668FA1"	"S21668FA1"	""	""	""	""	"2019-07-12 18:31"	"Prep -80 Freezer #3 - Shelf 1 - Tray 81"	"BFA43"	"1.D"	"597195"	"elab JSP"	""	""	"Collected"	""
"7220664"	"S21669FA1"	"S21669FA1"	""	""	""	""	"2019-07-12 18:31"	"Prep -80 Freezer #3 - Shelf 1 - Tray 81"	"BFA43"	"2.D"	"597195"	"elab JSP"	""	""	"Collected"	""
"7220666"	"S21670FA1"	"S21670FA1"	""	""	""	""	"2019-07-12 18:31"	"Prep -80 Freezer #3 - Shelf 1 - Tray 81"	"BFA43"	"3.D"	"597195"	"elab JSP"	""	""	"Collected"	""
"7220669"	"S22053FA1"	"S22053FA1"	""	""	""	""	"2019-07-12 18:31"	"Prep -80 Freezer #3 - Shelf 1 - Tray 81"	"BFA43"	"4.D"	"597195"	"elab JSP"	""	""	"Collected"	""
"7220670"	"S22054FA1"	"S22054FA1"	""	""	""	""	"2019-07-12 18:31"	"Prep -80 Freezer #3 - Shelf 1 - Tray 81"	"BFA43"	"5.D"	"597195"	"elab JSP"	""	""	"Collected"	""
"7220673"	"S22059FA1"	"S22059FA1"	""	""	""	""	"2019-07-12 18:31"	"Prep -80 Freezer #3 - Shelf 1 - Tray 81"	"BFA43"	"6.D"	"597195"	"elab JSP"	""	""	"Collected"	""
