ctd_file_pk,ctd_cast_pk,ctd_data_pk,filename,device_model,device_sn,device_firmware,file_processing_stage,workarea,shutoff,v_main,v_lith,i_pump,i_ext01,i_ext2345,cast_processing_stage,cruise,station,cast_number,status,latitude,longitude,start_dt,bottom_dt,end_dt,duration,start_depth,bottom_depth,target_depth,drop_speed,vessel,operators,cast_comments,pruth_air_pressure_before_cast,min_pressure_before_cast,min_depth_before_cast,min_pressure_after_cast,min_depth_after_cast,estimated_air_pressure,estimated_depth_shift,original_start_dt,original_bottom_dt,original_start_depth,original_bottom_depth,direction_flag,measurement_dt,descent_rate,conductivity,conductivity_flag,temperature,temperature_flag,depth,depth_flag,pressure,pressure_flag,par,par_flag,flc,flc_flag,turbidity,turbidity_flag,ph,ph_flag,salinity,salinity_flag,spec_cond,spec_cond_flag,dissolved_oxygen_ml_l,dissolved_oxygen_ml_l_flag,dissolved_oxygen_percent,dissolved_oxygen_percent_flag,oxygen_voltage,oxygen_voltage_flag,c_star_tr,c_star_tr_flag,sos_un,sos_un_flag,rinko_do_volt,rinko_do_volt_flag,rinko_temp_volt,rinko_temp_volt_flag,backscatter_beta,backscatter_beta_flag,cdom_ppb,cdom_ppb_flag
4873,12055,3048987,080217_20180517_1259,RBRconcerto,080217,12.04,done,johnstone,NA,NA,NA,NA,NA,NA,done,JSSOCKEYE,J03,2,NA,50.54634448,-126.67144642,2018-05-17T17:46:06Z,2018-05-17T17:46:39Z,2018-05-17T17:47:50Z,33,0.2498136,37.58066606,35,1.138807992,ALTHEA,"dylan.smyth,julian.gan,michelle.douglas,mirko.diaz",NA,NA,NA,NA,NA,NA,NA,NA,2018-05-17T17:46:08Z,2018-05-17T17:46:38Z,0.2498136,37.4842561,d,2018-05-17T17:46:23Z,1.189,33.09163,NA,9.0441,NA,18.764,NA,19,NA,8.691,NA,2.9417,NA,2.739,NA,NA,NA,30.7358,NA,NA,NA,6.1329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4873,12055,3048988,080217_20180517_1259,RBRconcerto,080217,12.04,done,johnstone,NA,NA,NA,NA,NA,NA,done,JSSOCKEYE,J03,2,NA,50.54634448,-126.67144642,2018-05-17T17:46:06Z,2018-05-17T17:46:39Z,2018-05-17T17:47:50Z,33,0.2498136,37.58066606,35,1.138807992,ALTHEA,"dylan.smyth,julian.gan,michelle.douglas,mirko.diaz",NA,NA,NA,NA,NA,NA,NA,NA,2018-05-17T17:46:08Z,2018-05-17T17:46:38Z,0.2498136,37.4842561,d,2018-05-17T17:46:24Z,1.211,33.09378,NA,9.0429,NA,19.759,NA,20,NA,5.393,NA,6.3345,NA,2.741,NA,NA,NA,30.7386,NA,NA,NA,6.1308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4873,12055,3048989,080217_20180517_1259,RBRconcerto,080217,12.04,done,johnstone,NA,NA,NA,NA,NA,NA,done,JSSOCKEYE,J03,2,NA,50.54634448,-126.67144642,2018-05-17T17:46:06Z,2018-05-17T17:46:39Z,2018-05-17T17:47:50Z,33,0.2498136,37.58066606,35,1.138807992,ALTHEA,"dylan.smyth,julian.gan,michelle.douglas,mirko.diaz",NA,NA,NA,NA,NA,NA,NA,NA,2018-05-17T17:46:08Z,2018-05-17T17:46:38Z,0.2498136,37.4842561,d,2018-05-17T17:46:24Z,1.292,33.09414,NA,9.0429,NA,20.809,NA,21,NA,2.446,NA,2.5488,NA,2.77,NA,NA,NA,30.7385,NA,NA,NA,6.1282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4873,12055,3048990,080217_20180517_1259,RBRconcerto,080217,12.04,done,johnstone,NA,NA,NA,NA,NA,NA,done,JSSOCKEYE,J03,2,NA,50.54634448,-126.67144642,2018-05-17T17:46:06Z,2018-05-17T17:46:39Z,2018-05-17T17:47:50Z,33,0.2498136,37.58066606,35,1.138807992,ALTHEA,"dylan.smyth,julian.gan,michelle.douglas,mirko.diaz",NA,NA,NA,NA,NA,NA,NA,NA,2018-05-17T17:46:08Z,2018-05-17T17:46:38Z,0.2498136,37.4842561,d,2018-05-17T17:46:25Z,1.223,33.09605,NA,9.0408,NA,21.757,NA,22,NA,0.974,NA,2.9854,NA,2.747,NA,NA,NA,30.7419,NA,NA,NA,6.1259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4873,12055,3048991,080217_20180517_1259,RBRconcerto,080217,12.04,done,johnstone,NA,NA,NA,NA,NA,NA,done,JSSOCKEYE,J03,2,NA,50.54634448,-126.67144642,2018-05-17T17:46:06Z,2018-05-17T17:46:39Z,2018-05-17T17:47:50Z,33,0.2498136,37.58066606,35,1.138807992,ALTHEA,"dylan.smyth,julian.gan,michelle.douglas,mirko.diaz",NA,NA,NA,NA,NA,NA,NA,NA,2018-05-17T17:46:08Z,2018-05-17T17:46:38Z,0.2498136,37.4842561,d,2018-05-17T17:46:26Z,1.194,33.0974,NA,9.0386,NA,22.841,NA,23,NA,-0.251,NA,3.0898,NA,2.756,NA,NA,NA,30.7447,NA,NA,NA,6.1198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4873,12055,3048992,080217_20180517_1259,RBRconcerto,080217,12.04,done,johnstone,NA,NA,NA,NA,NA,NA,done,JSSOCKEYE,J03,2,NA,50.54634448,-126.67144642,2018-05-17T17:46:06Z,2018-05-17T17:46:39Z,2018-05-17T17:47:50Z,33,0.2498136,37.58066606,35,1.138807992,ALTHEA,"dylan.smyth,julian.gan,michelle.douglas,mirko.diaz",NA,NA,NA,NA,NA,NA,NA,NA,2018-05-17T17:46:08Z,2018-05-17T17:46:38Z,0.2498136,37.4842561,d,2018-05-17T17:46:27Z,1.158,33.09816,NA,9.0397,NA,24.031,NA,24,NA,-1.147,NA,3.5763,NA,2.765,NA,NA,NA,30.744,NA,NA,NA,6.1149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4873,12055,3048993,080217_20180517_1259,RBRconcerto,080217,12.04,done,johnstone,NA,NA,NA,NA,NA,NA,done,JSSOCKEYE,J03,2,NA,50.54634448,-126.67144642,2018-05-17T17:46:06Z,2018-05-17T17:46:39Z,2018-05-17T17:47:50Z,33,0.2498136,37.58066606,35,1.138807992,ALTHEA,"dylan.smyth,julian.gan,michelle.douglas,mirko.diaz",NA,NA,NA,NA,NA,NA,NA,NA,2018-05-17T17:46:08Z,2018-05-17T17:46:38Z,0.2498136,37.4842561,d,2018-05-17T17:46:28Z,1.198,33.10086,NA,9.0382,NA,24.839,NA,25,NA,-1.243,NA,3.257,NA,2.727,NA,NA,NA,30.7478,NA,NA,NA,6.1151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4873,12055,3048994,080217_20180517_1259,RBRconcerto,080217,12.04,done,johnstone,NA,NA,NA,NA,NA,NA,done,JSSOCKEYE,J03,2,NA,50.54634448,-126.67144642,2018-05-17T17:46:06Z,2018-05-17T17:46:39Z,2018-05-17T17:47:50Z,33,0.2498136,37.58066606,35,1.138807992,ALTHEA,"dylan.smyth,julian.gan,michelle.douglas,mirko.diaz",NA,NA,NA,NA,NA,NA,NA,NA,2018-05-17T17:46:08Z,2018-05-17T17:46:38Z,0.2498136,37.4842561,d,2018-05-17T17:46:28Z,1.253,33.10365,NA,9.0339,NA,25.745,NA,26,NA,-1.33,NA,2.725,NA,2.792,NA,NA,NA,30.754,NA,NA,NA,6.1079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4873,12055,3048995,080217_20180517_1259,RBRconcerto,080217,12.04,done,johnstone,NA,NA,NA,NA,NA,NA,done,JSSOCKEYE,J03,2,NA,50.54634448,-126.67144642,2018-05-17T17:46:06Z,2018-05-17T17:46:39Z,2018-05-17T17:47:50Z,33,0.2498136,37.58066606,35,1.138807992,ALTHEA,"dylan.smyth,julian.gan,michelle.douglas,mirko.diaz",NA,NA,NA,NA,NA,NA,NA,NA,2018-05-17T17:46:08Z,2018-05-17T17:46:38Z,0.2498136,37.4842561,d,2018-05-17T17:46:29Z,1.238,33.10418,NA,9.0335,NA,26.693,NA,27,NA,-1.4,NA,2.8163,NA,2.748,NA,NA,NA,30.7544,NA,NA,NA,6.1031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4873,12055,3048996,080217_20180517_1259,RBRconcerto,080217,12.04,done,johnstone,NA,NA,NA,NA,NA,NA,done,JSSOCKEYE,J03,2,NA,50.54634448,-126.67144642,2018-05-17T17:46:06Z,2018-05-17T17:46:39Z,2018-05-17T17:47:50Z,33,0.2498136,37.58066606,35,1.138807992,ALTHEA,"dylan.smyth,julian.gan,michelle.douglas,mirko.diaz",NA,NA,NA,NA,NA,NA,NA,NA,2018-05-17T17:46:08Z,2018-05-17T17:46:38Z,0.2498136,37.4842561,d,2018-05-17T17:46:30Z,1.243,33.10406,NA,9.0362,NA,27.713,NA,28,NA,-1.463,NA,3.1904,NA,2.737,NA,NA,NA,30.7515,NA,NA,NA,6.0946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4873,12055,3048997,080217_20180517_1259,RBRconcerto,080217,12.04,done,johnstone,NA,NA,NA,NA,NA,NA,done,JSSOCKEYE,J03,2,NA,50.54634448,-126.67144642,2018-05-17T17:46:06Z,2018-05-17T17:46:39Z,2018-05-17T17:47:50Z,33,0.2498136,37.58066606,35,1.138807992,ALTHEA,"dylan.smyth,julian.gan,michelle.douglas,mirko.diaz",NA,NA,NA,NA,NA,NA,NA,NA,2018-05-17T17:46:08Z,2018-05-17T17:46:38Z,0.2498136,37.4842561,d,2018-05-17T17:46:31Z,1.24,33.10563,NA,9.0277,NA,28.747,NA,29,NA,-1.512,NA,2.9126,NA,2.77,NA,NA,NA,30.76,NA,NA,NA,6.0904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4873,12055,3048998,080217_20180517_1259,RBRconcerto,080217,12.04,done,johnstone,NA,NA,NA,NA,NA,NA,done,JSSOCKEYE,J03,2,NA,50.54634448,-126.67144642,2018-05-17T17:46:06Z,2018-05-17T17:46:39Z,2018-05-17T17:47:50Z,33,0.2498136,37.58066606,35,1.138807992,ALTHEA,"dylan.smyth,julian.gan,michelle.douglas,mirko.diaz",NA,NA,NA,NA,NA,NA,NA,NA,2018-05-17T17:46:08Z,2018-05-17T17:46:38Z,0.2498136,37.4842561,d,2018-05-17T17:46:32Z,1.25,33.1064,NA,9.0201,NA,29.736,NA,30,NA,-1.549,NA,5.6451,NA,2.751,NA,NA,NA,30.767,NA,NA,NA,6.0903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4873,12055,3048999,080217_20180517_1259,RBRconcerto,080217,12.04,done,johnstone,NA,NA,NA,NA,NA,NA,done,JSSOCKEYE,J03,2,NA,50.54634448,-126.67144642,2018-05-17T17:46:06Z,2018-05-17T17:46:39Z,2018-05-17T17:47:50Z,33,0.2498136,37.58066606,35,1.138807992,ALTHEA,"dylan.smyth,julian.gan,michelle.douglas,mirko.diaz",NA,NA,NA,NA,NA,NA,NA,NA,2018-05-17T17:46:08Z,2018-05-17T17:46:38Z,0.2498136,37.4842561,d,2018-05-17T17:46:33Z,1.242,33.1071,NA,9.0182,NA,30.826,NA,31,NA,-1.583,NA,3.2915,NA,2.744,NA,NA,NA,30.7689,NA,NA,NA,6.0891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4873,12055,3049000,080217_20180517_1259,RBRconcerto,080217,12.04,done,johnstone,NA,NA,NA,NA,NA,NA,done,JSSOCKEYE,J03,2,NA,50.54634448,-126.67144642,2018-05-17T17:46:06Z,2018-05-17T17:46:39Z,2018-05-17T17:47:50Z,33,0.2498136,37.58066606,35,1.138807992,ALTHEA,"dylan.smyth,julian.gan,michelle.douglas,mirko.diaz",NA,NA,NA,NA,NA,NA,NA,NA,2018-05-17T17:46:08Z,2018-05-17T17:46:38Z,0.2498136,37.4842561,d,2018-05-17T17:46:33Z,1.274,33.10716,NA,9.0221,NA,31.741,NA,32,NA,-1.605,NA,2.7511,NA,2.771,NA,NA,NA,30.7651,NA,NA,NA,6.0865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4873,12055,3049001,080217_20180517_1259,RBRconcerto,080217,12.04,done,johnstone,NA,NA,NA,NA,NA,NA,done,JSSOCKEYE,J03,2,NA,50.54634448,-126.67144642,2018-05-17T17:46:06Z,2018-05-17T17:46:39Z,2018-05-17T17:47:50Z,33,0.2498136,37.58066606,35,1.138807992,ALTHEA,"dylan.smyth,julian.gan,michelle.douglas,mirko.diaz",NA,NA,NA,NA,NA,NA,NA,NA,2018-05-17T17:46:08Z,2018-05-17T17:46:38Z,0.2498136,37.4842561,d,2018-05-17T17:46:34Z,1.248,33.10644,NA,9.0222,NA,32.667,NA,33,NA,-1.624,NA,2.869,NA,2.737,NA,NA,NA,30.764,NA,NA,NA,6.0819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4873,12055,3049002,080217_20180517_1259,RBRconcerto,080217,12.04,done,johnstone,NA,NA,NA,NA,NA,NA,done,JSSOCKEYE,J03,2,NA,50.54634448,-126.67144642,2018-05-17T17:46:06Z,2018-05-17T17:46:39Z,2018-05-17T17:47:50Z,33,0.2498136,37.58066606,35,1.138807992,ALTHEA,"dylan.smyth,julian.gan,michelle.douglas,mirko.diaz",NA,NA,NA,NA,NA,NA,NA,NA,2018-05-17T17:46:08Z,2018-05-17T17:46:38Z,0.2498136,37.4842561,d,2018-05-17T17:46:35Z,1.28,33.10716,NA,9.0209,NA,33.763,NA,34,NA,-1.641,NA,2.8253,NA,2.733,NA,NA,NA,30.7653,NA,NA,NA,6.069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4873,12055,3049003,080217_20180517_1259,RBRconcerto,080217,12.04,done,johnstone,NA,NA,NA,NA,NA,NA,done,JSSOCKEYE,J03,2,NA,50.54634448,-126.67144642,2018-05-17T17:46:06Z,2018-05-17T17:46:39Z,2018-05-17T17:47:50Z,33,0.2498136,37.58066606,35,1.138807992,ALTHEA,"dylan.smyth,julian.gan,michelle.douglas,mirko.diaz",NA,NA,NA,NA,NA,NA,NA,NA,2018-05-17T17:46:08Z,2018-05-17T17:46:38Z,0.2498136,37.4842561,d,2018-05-17T17:46:36Z,1.278,33.10803,NA,9.0188,NA,34.729,NA,35,NA,-1.654,NA,3.593,NA,2.778,NA,NA,NA,30.7676,NA,NA,NA,6.0604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4873,12055,3049004,080217_20180517_1259,RBRconcerto,080217,12.04,done,johnstone,NA,NA,NA,NA,NA,NA,done,JSSOCKEYE,J03,2,NA,50.54634448,-126.67144642,2018-05-17T17:46:06Z,2018-05-17T17:46:39Z,2018-05-17T17:47:50Z,33,0.2498136,37.58066606,35,1.138807992,ALTHEA,"dylan.smyth,julian.gan,michelle.douglas,mirko.diaz",NA,NA,NA,NA,NA,NA,NA,NA,2018-05-17T17:46:08Z,2018-05-17T17:46:38Z,0.2498136,37.4842561,d,2018-05-17T17:46:36Z,1.21,33.11197,NA,9.0125,NA,35.707,NA,36,NA,-1.663,NA,3.3725,NA,2.756,NA,NA,NA,30.7767,NA,NA,NA,6.0546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4873,12055,3049005,080217_20180517_1259,RBRconcerto,080217,12.04,done,johnstone,NA,NA,NA,NA,NA,NA,done,JSSOCKEYE,J03,2,NA,50.54634448,-126.67144642,2018-05-17T17:46:06Z,2018-05-17T17:46:39Z,2018-05-17T17:47:50Z,33,0.2498136,37.58066606,35,1.138807992,ALTHEA,"dylan.smyth,julian.gan,michelle.douglas,mirko.diaz",NA,NA,NA,NA,NA,NA,NA,NA,2018-05-17T17:46:08Z,2018-05-17T17:46:38Z,0.2498136,37.4842561,d,2018-05-17T17:46:37Z,1.264,33.11249,NA,9.0062,NA,36.476,NA,37,NA,-1.673,NA,2.9294,NA,2.74,NA,NA,NA,30.7824,NA,NA,NA,6.0535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4873,12055,3049006,080217_20180517_1259,RBRconcerto,080217,12.04,done,johnstone,NA,NA,NA,NA,NA,NA,done,JSSOCKEYE,J03,2,NA,50.54634448,-126.67144642,2018-05-17T17:46:06Z,2018-05-17T17:46:39Z,2018-05-17T17:47:50Z,33,0.2498136,37.58066606,35,1.138807992,ALTHEA,"dylan.smyth,julian.gan,michelle.douglas,mirko.diaz",NA,NA,NA,NA,NA,NA,NA,NA,2018-05-17T17:46:08Z,2018-05-17T17:46:38Z,0.2498136,37.4842561,u,2018-05-17T17:47:42Z,-0.35,33.1417,NA,9.2015,NA,0.288,NA,0,NA,2665.886,NA,0.9636,NA,0.75,NA,NA,NA,30.6596,NA,NA,NA,6.3642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4873,12055,3049007,080217_20180517_1259,RBRconcerto,080217,12.04,done,johnstone,NA,NA,NA,NA,NA,NA,done,JSSOCKEYE,J03,2,NA,50.54634448,-126.67144642,2018-05-17T17:46:06Z,2018-05-17T17:46:39Z,2018-05-17T17:47:50Z,33,0.2498136,37.58066606,35,1.138807992,ALTHEA,"dylan.smyth,julian.gan,michelle.douglas,mirko.diaz",NA,NA,NA,NA,NA,NA,NA,NA,2018-05-17T17:46:08Z,2018-05-17T17:46:38Z,0.2498136,37.4842561,u,2018-05-17T17:47:39Z,-0.526,33.12947,NA,9.1735,NA,0.986,NA,1,NA,971.575,NA,1.0184,NA,2.764,NA,NA,NA,30.6708,NA,NA,NA,6.3274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4873,12055,3049008,080217_20180517_1259,RBRconcerto,080217,12.04,done,johnstone,NA,NA,NA,NA,NA,NA,done,JSSOCKEYE,J03,2,NA,50.54634448,-126.67144642,2018-05-17T17:46:06Z,2018-05-17T17:46:39Z,2018-05-17T17:47:50Z,33,0.2498136,37.58066606,35,1.138807992,ALTHEA,"dylan.smyth,julian.gan,michelle.douglas,mirko.diaz",NA,NA,NA,NA,NA,NA,NA,NA,2018-05-17T17:46:08Z,2018-05-17T17:46:38Z,0.2498136,37.4842561,u,2018-05-17T17:47:37Z,-0.582,33.10538,NA,9.1328,NA,2.012,NA,2,NA,703.633,NA,1.1713,NA,2.751,NA,NA,NA,30.6807,NA,NA,NA,6.2969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4873,12055,3049009,080217_20180517_1259,RBRconcerto,080217,12.04,done,johnstone,NA,NA,NA,NA,NA,NA,done,JSSOCKEYE,J03,2,NA,50.54634448,-126.67144642,2018-05-17T17:46:06Z,2018-05-17T17:46:39Z,2018-05-17T17:47:50Z,33,0.2498136,37.58066606,35,1.138807992,ALTHEA,"dylan.smyth,julian.gan,michelle.douglas,mirko.diaz",NA,NA,NA,NA,NA,NA,NA,NA,2018-05-17T17:46:08Z,2018-05-17T17:46:38Z,0.2498136,37.4842561,u,2018-05-17T17:47:36Z,-0.586,33.0932,NA,9.107,NA,3.031,NA,3,NA,509.859,NA,1.6848,NA,2.731,NA,NA,NA,30.6899,NA,NA,NA,6.2661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4873,12055,3049010,080217_20180517_1259,RBRconcerto,080217,12.04,done,johnstone,NA,NA,NA,NA,NA,NA,done,JSSOCKEYE,J03,2,NA,50.54634448,-126.67144642,2018-05-17T17:46:06Z,2018-05-17T17:46:39Z,2018-05-17T17:47:50Z,33,0.2498136,37.58066606,35,1.138807992,ALTHEA,"dylan.smyth,julian.gan,michelle.douglas,mirko.diaz",NA,NA,NA,NA,NA,NA,NA,NA,2018-05-17T17:46:08Z,2018-05-17T17:46:38Z,0.2498136,37.4842561,u,2018-05-17T17:47:34Z,-0.589,33.08714,NA,9.0842,NA,3.967,NA,4,NA,412.817,NA,2.3716,NA,2.782,NA,NA,NA,30.7029,NA,NA,NA,6.2413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4873,12055,3049011,080217_20180517_1259,RBRconcerto,080217,12.04,done,johnstone,NA,NA,NA,NA,NA,NA,done,JSSOCKEYE,J03,2,NA,50.54634448,-126.67144642,2018-05-17T17:46:06Z,2018-05-17T17:46:39Z,2018-05-17T17:47:50Z,33,0.2498136,37.58066606,35,1.138807992,ALTHEA,"dylan.smyth,julian.gan,michelle.douglas,mirko.diaz",NA,NA,NA,NA,NA,NA,NA,NA,2018-05-17T17:46:08Z,2018-05-17T17:46:38Z,0.2498136,37.4842561,u,2018-05-17T17:47:33Z,-0.652,33.08588,NA,9.0744,NA,4.958,NA,5,NA,306.405,NA,5.5303,NA,2.754,NA,NA,NA,30.7097,NA,NA,NA,6.2173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4873,12055,3049012,080217_20180517_1259,RBRconcerto,080217,12.04,done,johnstone,NA,NA,NA,NA,NA,NA,done,JSSOCKEYE,J03,2,NA,50.54634448,-126.67144642,2018-05-17T17:46:06Z,2018-05-17T17:46:39Z,2018-05-17T17:47:50Z,33,0.2498136,37.58066606,35,1.138807992,ALTHEA,"dylan.smyth,julian.gan,michelle.douglas,mirko.diaz",NA,NA,NA,NA,NA,NA,NA,NA,2018-05-17T17:46:08Z,2018-05-17T17:46:38Z,0.2498136,37.4842561,u,2018-05-17T17:47:31Z,-0.588,33.08405,NA,9.0618,NA,5.941,NA,6,NA,230.895,NA,3.2257,NA,2.74,NA,NA,NA,30.7183,NA,NA,NA,6.1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4873,12055,3049013,080217_20180517_1259,RBRconcerto,080217,12.04,done,johnstone,NA,NA,NA,NA,NA,NA,done,JSSOCKEYE,J03,2,NA,50.54634448,-126.67144642,2018-05-17T17:46:06Z,2018-05-17T17:46:39Z,2018-05-17T17:47:50Z,33,0.2498136,37.58066606,35,1.138807992,ALTHEA,"dylan.smyth,julian.gan,michelle.douglas,mirko.diaz",NA,NA,NA,NA,NA,NA,NA,NA,2018-05-17T17:46:08Z,2018-05-17T17:46:38Z,0.2498136,37.4842561,u,2018-05-17T17:47:29Z,-0.523,33.08442,NA,9.0585,NA,6.987,NA,7,NA,174.059,NA,4.7899,NA,2.762,NA,NA,NA,30.721,NA,NA,NA,6.1782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4873,12055,3049014,080217_20180517_1259,RBRconcerto,080217,12.04,done,johnstone,NA,NA,NA,NA,NA,NA,done,JSSOCKEYE,J03,2,NA,50.54634448,-126.67144642,2018-05-17T17:46:06Z,2018-05-17T17:46:39Z,2018-05-17T17:47:50Z,33,0.2498136,37.58066606,35,1.138807992,ALTHEA,"dylan.smyth,julian.gan,michelle.douglas,mirko.diaz",NA,NA,NA,NA,NA,NA,NA,NA,2018-05-17T17:46:08Z,2018-05-17T17:46:38Z,0.2498136,37.4842561,u,2018-05-17T17:47:27Z,-0.554,33.08528,NA,9.0587,NA,7.969,NA,8,NA,132.966,NA,5.0356,NA,2.779,NA,NA,NA,30.7213,NA,NA,NA,6.1706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4873,12055,3049015,080217_20180517_1259,RBRconcerto,080217,12.04,done,johnstone,NA,NA,NA,NA,NA,NA,done,JSSOCKEYE,J03,2,NA,50.54634448,-126.67144642,2018-05-17T17:46:06Z,2018-05-17T17:46:39Z,2018-05-17T17:47:50Z,33,0.2498136,37.58066606,35,1.138807992,ALTHEA,"dylan.smyth,julian.gan,michelle.douglas,mirko.diaz",NA,NA,NA,NA,NA,NA,NA,NA,2018-05-17T17:46:08Z,2018-05-17T17:46:38Z,0.2498136,37.4842561,u,2018-05-17T17:47:25Z,-0.526,33.08531,NA,9.0602,NA,8.923,NA,9,NA,101.448,NA,3.1571,NA,2.747,NA,NA,NA,30.7196,NA,NA,NA,6.1698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4873,12055,3049016,080217_20180517_1259,RBRconcerto,080217,12.04,done,johnstone,NA,NA,NA,NA,NA,NA,done,JSSOCKEYE,J03,2,NA,50.54634448,-126.67144642,2018-05-17T17:46:06Z,2018-05-17T17:46:39Z,2018-05-17T17:47:50Z,33,0.2498136,37.58066606,35,1.138807992,ALTHEA,"dylan.smyth,julian.gan,michelle.douglas,mirko.diaz",NA,NA,NA,NA,NA,NA,NA,NA,2018-05-17T17:46:08Z,2018-05-17T17:46:38Z,0.2498136,37.4842561,u,2018-05-17T17:47:23Z,-0.532,33.08537,NA,9.0538,NA,10.012,NA,10,NA,76.468,NA,3.3298,NA,2.755,NA,NA,NA,30.7248,NA,NA,NA,6.1651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4873,12055,3049017,080217_20180517_1259,RBRconcerto,080217,12.04,done,johnstone,NA,NA,NA,NA,NA,NA,done,JSSOCKEYE,J03,2,NA,50.54634448,-126.67144642,2018-05-17T17:46:06Z,2018-05-17T17:46:39Z,2018-05-17T17:47:50Z,33,0.2498136,37.58066606,35,1.138807992,ALTHEA,"dylan.smyth,julian.gan,michelle.douglas,mirko.diaz",NA,NA,NA,NA,NA,NA,NA,NA,2018-05-17T17:46:08Z,2018-05-17T17:46:38Z,0.2498136,37.4842561,u,2018-05-17T17:47:21Z,-0.644,33.08624,NA,9.0492,NA,11.09,NA,11,NA,58.098,NA,3.0848,NA,2.764,NA,NA,NA,30.7291,NA,NA,NA,6.1557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4873,12055,3049018,080217_20180517_1259,RBRconcerto,080217,12.04,done,johnstone,NA,NA,NA,NA,NA,NA,done,JSSOCKEYE,J03,2,NA,50.54634448,-126.67144642,2018-05-17T17:46:06Z,2018-05-17T17:46:39Z,2018-05-17T17:47:50Z,33,0.2498136,37.58066606,35,1.138807992,ALTHEA,"dylan.smyth,julian.gan,michelle.douglas,mirko.diaz",NA,NA,NA,NA,NA,NA,NA,NA,2018-05-17T17:46:08Z,2018-05-17T17:46:38Z,0.2498136,37.4842561,u,2018-05-17T17:47:20Z,-0.573,33.08782,NA,9.0464,NA,12.032,NA,12,NA,48.738,NA,2.8656,NA,2.787,NA,NA,NA,30.7328,NA,NA,NA,6.1459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
